,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
0,https://www.blablacar.it/passaggio-milano-piombino-767713880,2017-03-31,05:40:00,Milano,45.443210602,9.167404175,"Milano Romolo, 20143 Milano, Italia",Piombino,42.928630829,10.544556618,"Stazione Piombino Marittima, Piombino",24.0,386,2,2,767713880-milano-piombino,"[Milano, Piombino]",manual,online
1,https://www.blablacar.it/passaggio-milano-marina-di-carrara-771519005,2017-03-31,06:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Marina Di Carrara,44.0359679,10.0438256,"Marina di Carrara, MS",10.5,234,3,3,771519005-milano-marina-di-carrara,"[Milano, Marina Di Carrara]",manual,online
2,https://www.blablacar.it/passaggio-milano-aeroporto-di-bergamo-orio-al-serio-orio-al-serio-bergamo-765655590,2017-03-31,06:40:39,Milano,45.46549,9.18588,"Milano, MI","Aeroporto di Bergamo / Orio al Serio, Orio al serio, Bergamo",45.6695707,9.7036313,"Aeroporto di Bergamo / Orio al Serio, Orio al serio, Bergamo",3.0,52,3,3,765655590-milano-aeroporto-di-bergamo-orio-al-serio-orio-al-serio-bergamo,[Milano],manual,online
3,https://www.blablacar.it/passaggio-milano-lavagna-770007175,2017-03-31,07:00:00,Milano,45.4682126,9.1758203,"Cadorna FN M2, Milano, MI",Lavagna,44.2923026,9.3751106,cavi di lavagna,14.0,182,3,4,770007175-milano-lavagna,"[Milano, Lavagna]",auto,online
4,https://www.blablacar.it/passaggio-milan-bale-770157715,2017-03-31,07:00:00,Milano,45.48604357,9.216095656,"Loreto M1-M2, Milano",Basilea,47.5595986,7.5885761,"Bâle, Suisse",20.5,345,4,4,770157715-milan-bale,"[Milano, Basilea, Les Ulis]",manual,online
5,https://www.blablacar.it/passaggio-milano-roma-769785605,2017-03-31,07:00:00,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia",Roma,41.8395609,12.4635383,"EUR Magliana, Via Castelrosso, 00144 Roma, Italia",28.5,597,1,3,769785605-milano-roma,"[Milano, Roma]",manual,online
6,https://www.blablacar.it/passaggio-milano-torino-770210090,2017-03-31,07:00:24,Milano,45.468491,9.1552276,"Wagner, Milano, Italia",Torino,45.0620791,7.6784795,"Torino Porta Nuova, 10121 Torino, Italia",8.5,142,3,3,770210090-milano-torino,"[Milano, Torino]",auto,online
7,https://www.blablacar.it/passaggio-milano-genova-771959365,2017-03-31,07:00:28,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4081285,8.9215209,"Via Magazzini del Cotone, 16128 Genova, Italia",5.5,140,3,3,771959365-milano-genova,"[Milano, Genova]",auto,online
8,https://www.blablacar.it/passaggio-milano-bergamo-753806780,2017-03-31,07:30:00,Milano,45.4807629,9.2239914,"Piazzale Gabrio Piola, Milano, MI",Bergamo,45.69061,9.674822,"Stazione Ferroviaria, Bergamo",4.0,47,2,2,753806780-milano-bergamo,"[Milano, Bergamo]",manual,online
9,https://www.blablacar.it/passaggio-milano-lugano-767563320,2017-03-31,07:30:00,Milano,45.4836761,9.1880191,"Garibaldi-Isola, Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",7.5,77,1,1,767563320-milano-lugano,"[Milano, Lugano]",manual,online
10,https://www.blablacar.it/passaggio-milano-genova-770250660,2017-03-31,07:30:00,Milano,45.465499878,9.185879707,"Milano, MI",Genova,44.405700684,8.946260452,"Genova, GE",9.5,148,3,3,770250660-milano-genova,"[Milano, Genova]",manual,online
11,https://www.blablacar.it/passaggio-milano-genova-771136805,2017-03-31,07:30:00,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.4168921,8.9215322,"Genova Piazza Principe, 16134 Genova, Italia",9.5,133,3,3,771136805-milano-genova,"[Milano, Genova]",auto,online
12,https://www.blablacar.it/passaggio-milano-firenze-771615550,2017-03-31,07:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Firenze,43.7695604,11.2558136,"Firenze, FI, Italia",17.5,318,4,4,771615550-milano-firenze,"[Milano, Firenze]",auto,online
13,https://www.blablacar.it/passaggio-milano-rimini-770394710,2017-03-31,08:00:00,Milano,45.4654219,9.1859243,Milano,Rimini,44.0678288,12.5695158,Rimini,17.5,333,2,3,770394710-milano-rimini,"[Milano, Rimini]",manual,online
14,https://www.blablacar.it/passaggio-milano-nizza-771769660,2017-03-31,08:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Nizza,43.7101728,7.2619532,"Nizza, Francia",19.5,319,3,3,771769660-milano-nizza,"[Milano, Nizza]",manual,online
15,https://www.blablacar.it/passaggio-milano-parigi-769493315,2017-03-31,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Parigi,48.842668,2.375576,"Gare de Lyon, 75012 Paris, Francia",61.0,851,1,2,769493315-milano-parigi,"[Roma, Milano, Parigi]",manual,online
16,https://www.blablacar.it/passaggio-milano-chiasso-769866355,2017-03-31,08:10:00,Milano,45.4818609,9.1643593,"Corso Sempione, Milano, Italia",Chiasso,45.8356991,9.0268497,"Corso S. Gottardo, 6830 Chiasso, Svizzera",4.0,50,3,3,769866355-milano-chiasso,"[Milano, Chiasso]",manual,online
17,https://www.blablacar.it/passaggio-milano-forli-770552600,2017-03-31,08:30:00,Milano,45.507356,9.1847626,"Via Ausonio Zubiani, 20161 Milano, Italia",Forlì,44.21779,12.03936,"Via della Rocca, 17, 47121 Forlì FC, Italia",18.5,306,3,3,770552600-milano-forli,"[Milano, Forlì]",auto,online
18,https://www.blablacar.it/passaggio-milano-genova-770670300,2017-03-31,09:00:00,Milano,45.481639862,9.17620945,"Chinatown, 20154 Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",12.0,147,3,4,770670300-milano-genova,"[Milano, Genova, Cecina]",manual,online
19,https://www.blablacar.it/passaggio-milano-pisa-771927890,2017-03-31,09:00:00,Milano,45.4842567,9.1665183,"Piazza Gerusalemme, 20154 Milano, Italia",Pisa,43.7179162,10.3978048,"Via l'Arancio, 9, 56126 Pisa PI, Italia",19.5,287,2,3,771927890-milano-pisa,"[Milano, Pisa]",manual,online
20,https://www.blablacar.it/passaggio-milano-montelupo-fiorentino-770398025,2017-03-31,09:00:24,Milano,45.4519646,9.2024902,"Piazzale Medaglie D'Oro, Milano, Italia",Montelupo Fiorentino,43.7331893,11.0206163,"50056 Montelupo Fiorentino FI, Italia",18.5,308,3,3,770398025-milano-montelupo-fiorentino,"[Milano, Montelupo Fiorentino]",manual,online
21,https://www.blablacar.it/passaggio-milano-brescia-770574390,2017-03-31,09:10:00,Milano,45.4654219,9.1859243,Milano,Brescia,45.5415526,10.2118019,"Brescia, BS",7.5,96,2,3,770574390-milano-brescia,"[Novara, Milano, Brescia]",manual,online
22,https://www.blablacar.it/passaggio-milano-tirano-754816075,2017-03-31,09:30:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Tirano,46.216168,10.1696056,"Tirano, SO",9.5,186,3,3,754816075-milano-tirano,"[Milano, Tirano]",auto,online
23,https://www.blablacar.it/passaggio-milan-mulhouse-765941610,2017-03-31,09:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Mulhouse,47.750839,7.335888,Mulhouse,34.0,377,1,3,765941610-milan-mulhouse,"[Verona, Milano, Mulhouse, Nancy]",auto,online
24,https://www.blablacar.it/passaggio-milano-genova-771330010,2017-03-31,09:40:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4285433,8.7585402,"Genova Voltri, Genova, GE",9.5,140,1,3,771330010-milano-genova,"[Ospitaletto, Milano, Genova, Sanremo]",auto,online
25,https://www.blablacar.it/passaggio-milano-roma-770520735,2017-03-31,09:40:00,Milano,45.465423584,9.18592453,"Milano, Italia",Roma,41.90278244,12.496365547,"Roma, Italia",31.5,574,3,3,770520735-milano-roma,"[Bergamo, Milano, Roma]",auto,online
26,https://www.blablacar.it/passaggio-milano-carrara-769000615,2017-03-31,10:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Carrara,44.0793245,10.097677,"Carrara, MS",14.0,238,1,3,769000615-milano-carrara,"[Milano, Carrara]",manual,online
27,https://www.blablacar.it/passaggio-milano-bologna-769374155,2017-03-31,10:00:00,Milano,45.465488434,9.185879707,"Milano, MI",Bologna,44.494983673,11.34281826,"Bologna, BO",14.0,216,3,3,769374155-milano-bologna,"[Milano, Bologna, Urbino]",manual,online
28,https://www.blablacar.it/passaggio-milano-la-spezia-771997240,2017-03-31,10:00:00,Milano,45.4654219,9.1859243,"Milano, MI",La Spezia,44.1024504,9.8240826,"La Spezia, SP",16.5,225,3,3,771997240-milano-la-spezia,"[Busto Arsizio, Milano, La Spezia]",auto,online
29,https://www.blablacar.it/passaggio-milano-padova-768929900,2017-03-31,10:00:00,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Padova,45.3945541,11.9345494,"Corso Stati Uniti, 5, 35127 Padova PD, Italia",17.5,257,2,3,768929900-milano-padova,"[Milano, Padova]",auto,online
30,https://www.blablacar.it/passaggio-milano-ancona-770448750,2017-03-31,10:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Ancona,43.607319,13.497786,Stazione ferroviaria,19.5,427,1,3,770448750-milano-ancona,"[Milano, Ancona]",manual,online
31,https://www.blablacar.it/passaggio-milano-sanremo-768650065,2017-03-31,10:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Sanremo,43.8159671,7.7760567,"Sanremo, IM",21.5,270,3,3,768650065-milano-sanremo,"[Milano, Sanremo]",manual,online
32,https://www.blablacar.it/passaggio-milano-bevagna-768903680,2017-03-31,10:00:00,Milano,45.4432113,9.1674042,"Milano Romolo, 20143 Milano, Italia",Bevagna,42.938004,12.6216211,"Provincia di Perugia, Italia",34.0,482,1,1,768903680-milano-bevagna,"[Milano, Bevagna]",manual,online
33,https://www.blablacar.it/passaggio-milano-pescara-768611730,2017-03-31,10:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Pescara,42.4617902,14.2160898,"Pescara PE, Italia",29.5,592,3,4,768611730-milano-pescara,"[Lecco, Milano, Pescara, Scafa]",manual,online
34,https://www.blablacar.it/passaggio-milano-modena-771601015,2017-03-31,10:30:00,Milano,45.4490778,9.1905305,"Via Ferdinando Bocconi, Milano, MI",Modena,44.647128,10.9252269,"Modena, MO",7.5,174,1,2,771601015-milano-modena,"[Milano, Modena]",manual,online
35,https://www.blablacar.it/passaggio-milano-genova-771128200,2017-03-31,10:30:00,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, MI",Genova,44.4068,8.94617,"Brignole Fs/, Genova, GE",9.5,148,2,4,771128200-milano-genova,"[Milano, Genova]",auto,online
36,https://www.blablacar.it/passaggio-milano-brescia-771627380,2017-03-31,10:30:43,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,Brescia,7.5,96,2,3,771627380-milano-brescia,"[Milano, Brescia, Vicenza]",auto,online
37,https://www.blablacar.it/passaggio-milano-monaco-ville-770777975,2017-03-31,10:40:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Monaco-Ville,43.7387495,7.4189942,"Gare de Monaco Monte-Carlo, Monaco-Ville, Monaco",25.0,297,2,3,770777975-milano-monaco-ville,"[Monza, Milano, Monaco-Ville]",manual,online
38,https://www.blablacar.it/passaggio-milano-losanna-760999055,2017-03-31,10:50:34,Milano,45.4654219,9.1859243,"Milano, Italia",Losanna,46.5196535,6.6322734,"Losanna, Svizzera",25.0,328,1,3,760999055-milano-losanna,"[Peschiera Del Garda, Milano, Losanna, Syam]",manual,online
39,https://www.blablacar.it/passaggio-milano-padova-770796330,2017-03-31,11:00:00,Milano,45.4654219,9.1859243,Milano metro rossa capolinea Sesto 1 Maggio,Padova,45.4174057,11.8789507,Padova stazione,17.5,237,3,3,770796330-milano-padova,"[Milano, Padova]",auto,online
40,https://www.blablacar.it/passaggio-milano-san-benedetto-del-tronto-771875865,2017-03-31,11:00:00,Milano,45.4515,9.20312,"Porta Romana, Milano, MI",San Benedetto Del Tronto,42.961,13.8746,"San Benedetto del Tronto, AP",30.5,499,2,2,771875865-milano-san-benedetto-del-tronto,"[Milano, San Benedetto Del Tronto, Teramo]",manual,online
41,https://www.blablacar.it/passaggio-milano-modena-765394570,2017-03-31,11:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Modena,44.65416,10.930644,"Stazione Ferroviaria, Modena",7.5,180,1,2,765394570-milano-modena,"[Sondrio, Milano, Modena]",manual,online
42,https://www.blablacar.it/passaggio-milano-pavia-771948560,2017-03-31,11:30:00,Milano,45.4843425,9.2347009,"Lambrate Fs, Milano, MI",Pavia,45.1847248,9.1582069,"Pavia, PV",5.5,57,4,4,771948560-milano-pavia,"[Grumello Del Monte, Milano, Pavia, Savona]",manual,online
43,https://www.blablacar.it/passaggio-milano-vicenza-763147965,2017-03-31,11:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Vicenza,45.5454787,11.5354214,"Vicenza, VI",9.5,216,3,3,763147965-milano-vicenza,"[Milano, Vicenza]",manual,online
44,https://www.blablacar.it/passaggio-milano-sondrio-771396575,2017-03-31,11:40:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Sondrio,46.1670453,9.8729366,"Stazione di Sondrio, Sondrio",9.5,159,3,3,771396575-milano-sondrio,"[Milano, Sondrio]",manual,online
45,https://www.blablacar.it/passaggio-milan-bale-763785310,2017-03-31,11:40:00,Milano,45.4654219,9.1859243,"Milan, Italie",Basilea,47.5595986,7.5885761,"Bâle, Suisse",20.5,344,2,2,763785310-milan-bale,"[Sacile, Milano, Basilea, Haguenau]",manual,online
46,https://www.blablacar.it/passaggio-mailand-parma-762037825,2017-03-31,11:50:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Parma,44.801485,10.3279036,"Parma, Italien",5.5,132,3,3,762037825-mailand-parma,"[Karlsruhe, Milano, Parma, Grosseto]",manual,online
47,https://www.blablacar.it/passaggio-milano-rondissone-771755270,2017-03-31,12:00:00,Milano,45.461504,9.1364845,"Bande Nere, Milano, MI",Rondissone,45.2469461,7.9635896,"Rondissone, TO",7.5,110,3,3,771755270-milano-rondissone,"[Milano, Rondissone, Les Allues]",manual,online
48,https://www.blablacar.it/passaggio-milano-firenze-770814255,2017-03-31,12:00:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Firenze,43.774704,11.2490443,"Santa Maria Novella, Firenze, Italia",17.5,305,2,3,770814255-milano-firenze,"[Milano, Firenze]",auto,online
49,https://www.blablacar.it/passaggio-milano-imperia-768899280,2017-03-31,12:00:00,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Imperia,43.8894126,8.0394093,"Piazza Dante, 18100 Imperia IM, Italia",17.5,233,1,2,768899280-milano-imperia,"[Milano, Imperia]",manual,online
50,https://www.blablacar.it/passaggio-milano-modena-771831135,2017-03-31,12:10:00,Milano,45.4515142,9.2030248,"Porta Romana, 20135 Milano, Italia",Modena,44.6506331,10.864818,"A1 - Autostrada del Sole, Modena MO, Italia",8.5,164,4,4,771831135-milano-modena,"[Milano, Modena, Cesena]",manual,online
51,https://www.blablacar.it/passaggio-milano-darfo-770695690,2017-03-31,12:20:02,Milano,45.4655,9.18588,"Milano, MI",Darfo,45.8816,10.1878,"Darfo Boario Terme, BS",6.5,104,2,4,770695690-milano-darfo,"[Milano, Darfo]",manual,online
52,https://www.blablacar.it/passaggio-milano-lugano-767059140,2017-03-31,12:30:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Lugano,46.005500793,8.946848869,"Lugano, Lugano",5.5,88,3,3,767059140-milano-lugano,"[Perugia, Milano, Lugano]",auto,online
53,https://www.blablacar.it/passaggio-milano-parma-770688305,2017-03-31,12:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.8015,10.32751,"Parma, PR",9.5,132,2,3,770688305-milano-parma,"[Milano, Parma, Pisa]",auto,online
54,https://www.blablacar.it/passaggio-milano-genova-771905180,2017-03-31,13:00:00,Milano,45.4443535,9.1671241,"Viale Romolo, 1, 20143 Milano, Italia",Genova,44.4068,8.94617,"Brignole Fs/, 16121 Genova, Italia",9.5,142,2,2,771905180-milano-genova,"[Milano, Genova]",manual,online
55,https://www.blablacar.it/passaggio-milano-bolzano-769905060,2017-03-31,13:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bolzano,46.496883,11.358459,"Stazione ferroviaria, Bolzano",17.5,278,3,3,769905060-milano-bolzano,"[Milano, Bolzano]",manual,online
56,https://www.blablacar.it/passaggio-milan-nice-767492400,2017-03-31,13:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Nizza,43.7101728,7.2619532,Nice,19.5,318,2,3,767492400-milan-nice,"[Milano, Nizza, Antibes]",manual,online
57,https://www.blablacar.it/passaggio-milano-san-vincenzo-770602400,2017-03-31,13:00:00,Milano,45.4654219,9.1859243,Milano,San Vincenzo,43.1023803,10.5393513,San Vincenzo,21.5,359,3,3,770602400-milano-san-vincenzo,"[Milano, San Vincenzo]",manual,online
58,https://www.blablacar.it/passaggio-milano-rimini-770835445,2017-03-31,13:00:00,Milano,45.437728882,9.168557167,"Famagosta M2, Milano, MI",Rimini,44.067829132,12.569516182,"Rimini, RN",23.0,333,3,3,770835445-milano-rimini,"[Milano, Rimini]",manual,online
59,https://www.blablacar.it/passaggio-milano-losanna-769897045,2017-03-31,13:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Losanna,46.5196535,6.6322734,"Losanna, Svizzera",28.5,330,3,3,769897045-milano-losanna,"[Milano, Losanna, Besançon]",manual,online
60,https://www.blablacar.it/passaggio-milano-acilia-00125-roma-rm-italia-767539965,2017-03-31,13:00:00,Milano,45.4654219,9.1859243,"Milano, Italia","Acilia, 00125 Roma RM, Italia",41.7841173,12.3640399,"Acilia, 00125 Roma RM, Italia",30.5,599,2,2,767539965-milano-acilia-00125-roma-rm-italia,[Milano],manual,online
61,https://www.blablacar.it/passaggio-milano-formia-764209040,2017-03-31,13:00:00,Milano,45.424671173,9.203590393,"Via Giuseppe Ripamonti, Milano, MI, Italia",Formia,41.255996704,13.606866837,"Formia, LT, Italia",50.0,706,3,3,764209040-milano-formia,"[Milano, Formia]",auto,online
62,https://www.blablacar.it/passaggio-milano-napoli-767904000,2017-03-31,13:00:20,Milano,45.4654219,9.1859243,"Milano, Italia",Napoli,40.8517746,14.2681244,"Napoli, Italia",44.5,773,1,3,767904000-milano-napoli,"[Milano, Napoli]",manual,online
63,https://www.blablacar.it/passaggio-milano-ronco-scrivia-764117055,2017-03-31,13:10:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Ronco Scrivia,44.6160512,8.9445223,"16019 Ronco Scrivia GE, Italia",8.5,116,1,3,764117055-milano-ronco-scrivia,"[Milano, Ronco Scrivia, Genova]",auto,online
64,https://www.blablacar.it/passaggio-milano-vicenza-771604395,2017-03-31,13:10:00,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Vicenza,45.5455283,11.5354265,"36100 Vicenza VI, Italia",12.0,205,4,4,771604395-milano-vicenza,"[Milano, Vicenza]",auto,online
65,https://www.blablacar.it/passaggio-milano-moneglia-770731450,2017-03-31,13:20:00,Milano,45.4780962,9.2256898,"Piazza Leonardo Da Vinci, Milano, Italia",Moneglia,44.239761,9.4893436,"Via Colombo, 1, 16030 Moneglia GE, Italia",17.5,208,2,3,770731450-milano-moneglia,"[Milano, Moneglia]",manual,online
66,https://www.blablacar.it/passaggio-milano-genova-760181830,2017-03-31,13:30:00,Milano,45.46549,9.18588,"Milano, MI",Genova,44.4060093,8.9465357,"Genova, GE",8.5,148,2,2,760181830-milano-genova,"[Anversa, Milano, Genova]",manual,online
67,https://www.blablacar.it/passaggio-milano-monaco-ville-770070685,2017-03-31,13:30:00,Milano,45.4837976,9.2032885,"Piazza Duca d'Aosta, 4, 20125 Milano, Italia",Monaco-Ville,43.7385095,7.4189879,"35 Pont Sainte-Dévote, 98000 Monaco",28.5,305,1,3,770070685-milano-monaco-ville,"[Milano, Monaco-Ville]",manual,online
68,https://www.blablacar.it/passaggio-milano-bologna-771264565,2017-03-31,13:30:12,Milano,45.439506146,9.224642515,"Corvetto M3, Milano",Bologna,44.5058833,11.3434217,"Bologna Centrale, Piazza delle Medaglie d'Oro, 40121 Bologna, It",17.5,207,4,4,771264565-milano-bologna,"[Milano, Bologna]",auto,online
69,https://www.blablacar.it/passaggio-milano-verona-771438255,2017-03-31,13:40:00,Milano,45.4670311,9.1496771,"De Angeli M1, Milano, MI",Verona,45.4383842,10.9916215,Verona,8.5,166,2,3,771438255-milano-verona,"[Milano, Verona, Padova]",auto,online
70,https://www.blablacar.it/passaggio-milano-recco-771880150,2017-03-31,13:50:00,Milano,45.4440653,9.1724989,"Piazza Serafino Belfanti, 20143 Milano, Italia",Recco,44.3614219,9.1437445,"16036 Recco GE, Italia",12.0,157,2,2,771880150-milano-recco,"[Milano, Recco, Rapallo]",auto,online
71,https://www.blablacar.it/passaggio-milano-domodossola-770451465,2017-03-31,14:00:00,Milano,45.5025695,9.1592531,"Milano Bovisa FNM, Milano, MI",Domodossola,46.113222,8.2919754,"Domodossola, VB",8.5,127,3,4,770451465-milano-domodossola,"[Milano, Domodossola, Métabief]",auto,online
72,https://www.blablacar.it/passaggio-milano-recanati-771042025,2017-03-31,14:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Recanati,43.4035649,13.5495324,"62019 Recanati MC, Italia",28.5,457,2,3,771042025-milano-recanati,"[Milano, Recanati]",manual,online
73,https://www.blablacar.it/passaggio-milano-grottammare-771743715,2017-03-31,14:00:00,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Grottammare,43.0019781,13.8682317,"Via Lame, 109, 63066 Grottammare AP, Italia",31.5,493,3,3,771743715-milano-grottammare,"[Milano, Grottammare, Pescara]",manual,online
74,https://www.blablacar.it/passaggio-milano-molfetta-755400870,2017-03-31,14:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Molfetta,41.2027767,16.5987187,"Molfetta, BA",52.5,859,2,3,755400870-milano-molfetta,"[Milano, Molfetta, Terlizzi]",auto,online
75,https://www.blablacar.it/passaggio-milano-perugia-771269310,2017-03-31,14:00:59,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Perugia,43.1091342,12.3599437,"Piazzale Umbria Jazz, 06125 Perugia, Italia",21.5,449,1,2,771269310-milano-perugia,"[Milano, Perugia, L'aquila]",manual,online
76,https://www.blablacar.it/passaggio-milano-savona-770118205,2017-03-31,14:20:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Savona,44.3085131,8.4787992,"Piazza Goffredo Mameli, Savona, SV",12.0,164,2,3,770118205-milano-savona,"[Milano, Savona]",auto,online
77,https://www.blablacar.it/passaggio-milano-chiavari-772003305,2017-03-31,14:20:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Chiavari,44.3168416,9.3199822,"Chiavari, GE",12.0,170,2,2,772003305-milano-chiavari,"[Milano, Chiavari]",auto,online
78,https://www.blablacar.it/passaggio-milano-rimini-772010115,2017-03-31,14:20:00,Milano,45.4926644,9.1926011,"Zara, Milano",Rimini,44.0678288,12.5695158,"Rimini RN, Italia",20.5,335,2,2,772010115-milano-rimini,"[Milano, Rimini, Fabriano]",manual,online
79,https://www.blablacar.it/passaggio-milano-torino-770894925,2017-03-31,14:30:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Torino,45.0703125,7.68685627,"Torino, TO, Italia",8.5,144,1,3,770894925-milano-torino,"[Milano, Torino]",auto,online
80,https://www.blablacar.it/passaggio-milano-modena-770765385,2017-03-31,14:30:00,Milano,45.4409167,9.2226184,"Corvetto M3, Milano, MI",Modena,44.647128,10.9252269,"Modena, MO",9.5,171,3,3,770765385-milano-modena,"[Milano, Modena, Carpi]",auto,online
81,https://www.blablacar.it/passaggio-milano-venezia-770809820,2017-03-31,14:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Venezia,45.4823244,12.2339898,"Mestre FS, Venezia, VE",16.5,263,1,3,770809820-milano-venezia,"[Milano, Venezia]",auto,online
82,https://www.blablacar.it/passaggio-milano-udine-771761530,2017-03-31,14:30:00,Milano,45.4798817,9.2249442,"Via Francesco d'Ovidio, 1, 20131 Milano, Italia",Udine,46.0776517,13.2359435,"Via Monte Grappa, 2, 33100 Udine UD, Italia",20.5,378,3,3,771761530-milano-udine,"[Milano, Udine]",auto,online
83,https://www.blablacar.it/passaggio-milano-viareggio-771780755,2017-03-31,14:30:00,Milano,45.47903,9.1443735,"Lotto M1-M5, Milano",Viareggio,43.8744375,10.2524954,"Stazione di Viareggio, Viareggio",20.5,269,3,3,771780755-milano-viareggio,"[Milano, Viareggio]",auto,online
84,https://www.blablacar.it/passaggio-milano-portoferraio-769990600,2017-03-31,14:30:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Portoferraio,42.8108565,10.3211801,"Portoferraio, LI",25.0,426,1,2,769990600-milano-portoferraio,"[Milano, Portoferraio]",auto,online
85,https://www.blablacar.it/passaggio-milano-ponte-san-giovanni-771769125,2017-03-31,14:30:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Ponte San Giovanni,43.0918019,12.4382021,"Stazione Perugia Ponte San Giovanni, Perugia",27.5,453,2,2,771769125-milano-ponte-san-giovanni,"[Milano, Ponte San Giovanni]",manual,online
86,https://www.blablacar.it/passaggio-milano-torino-771823810,2017-03-31,14:30:03,Milano,45.4655,9.18588,Milano MM1 Amendola,Torino,45.0703,7.68654,Torino MM Massaua,10.5,146,4,4,771823810-milano-torino,"[Milano, Torino]",auto,online
87,https://www.blablacar.it/passaggio-milano-bologna-770462020,2017-03-31,14:40:52,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",9.5,216,4,4,770462020-milano-bologna,"[Milano, Bologna, Gatteo]",manual,online
88,https://www.blablacar.it/passaggio-milano-verona-771533220,2017-03-31,14:50:00,Milano,45.48604357,9.216095656,"Loreto M1-M2, Milano",Verona,45.4077642,10.9730458,"Largo Perlar, Verona",7.5,153,2,2,771533220-milano-verona,"[Milano, Verona, Graz]",manual,online
89,https://www.blablacar.it/passaggio-milano-vinovo-765378980,2017-03-31,15:00:00,Milano,45.4474144,9.1751304,"Via Giosuè Borsi, 20143 Milano, Italia",Vinovo,44.9427746,7.6372008,"Via Carignano, 10048 Vinovo TO, Italia",10.5,168,3,3,765378980-milano-vinovo,"[Milano, Vinovo]",manual,online
90,https://www.blablacar.it/passaggio-milano-savona-767508530,2017-03-31,15:00:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Savona,44.30867,8.4789995,"Savona - Piazza Mameli, Savona, SV",12.0,164,2,3,767508530-milano-savona,"[Milano, Savona]",auto,online
91,https://www.blablacar.it/passaggio-milano-sassuolo-771778205,2017-03-31,15:00:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Sassuolo,44.54433,10.7847741,"41049 Sassuolo MO, Italia",13.0,188,3,3,771778205-milano-sassuolo,"[Milano, Sassuolo]",auto,online
92,https://www.blablacar.it/passaggio-milano-carrara-769372600,2017-03-31,15:00:00,Milano,45.4515142,9.2030248,"Porta Romana, 20135 Milano, Italia",Carrara,44.0513078,10.0628954,"Stazione Carrara-Avenza, Carrara",17.5,228,2,2,769372600-milano-carrara,"[Milano, Carrara]",auto,online
