,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
43,https://www.blablacar.it/passaggio-milano-marsiglia-721520724,2017-05-12,08:00:00,Milano,45.465488434,9.185879707,"Milano, MI",Marsiglia,43.296482086,5.369780064,"Marsiglia, Francia",34.0,525,3,3,721520724-milano-marsiglia,"[Milano, Marsiglia]",manual,online
44,https://www.blablacar.it/passaggio-milan-parme-735854215,2017-05-12,16:10:00,Milano,45.4654219,9.1859243,"Milan, Italie",Parma,44.801485,10.3279036,"Parme, Italie",6.5,128,2,2,735854215-milan-parme,"[Annecy, Milano, Parma]",manual,online
45,https://www.blablacar.it/passaggio-milano-brescia-546879207,2017-05-12,21:00:47,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",7.5,96,2,2,546879207-milano-brescia,"[Novara, Milano, Brescia, Trieste]",auto,online
46,https://www.blablacar.it/passaggio-milano-bologna-757216015,2017-05-13,07:50:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",17.5,216,3,3,757216015-milano-bologna,"[Pavia, Milano, Bologna, Roma]",manual,online
47,https://www.blablacar.it/passaggio-milan-lago-de-como-738480220,2017-05-13,08:00:00,Milano,45.4654219,9.1859243,Milán,Lago de como,45.2405036,9.5292512,Lago de como,5.5,49,2,2,738480220-milan-lago-de-como,"[Milano, Lugano]",manual,online
48,https://www.blablacar.it/passaggio-milan-genes-768683640,2017-05-13,14:30:21,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Genova,44.4066464,8.945211,"Stazione Brignole, Genova",7.5,140,3,3,768683640-milan-genes,"[Strasburgo, Milano, Genova]",auto,online
49,https://www.blablacar.it/passaggio-milan-annecy-735854230,2017-05-14,18:10:00,Milano,45.4654219,9.1859243,"Milan, Italie",Annecy,45.901958,6.12211,"Gare d'Annecy, Annecy",24.0,338,3,3,735854230-milan-annecy,"[Parma, Milano, Annecy]",manual,online
50,https://www.blablacar.it/passaggio-milan-genes-755111360,2017-05-15,11:10:00,Milano,45.4654219,9.1859243,"Milan, Italie",Genova,44.4056499,8.946256,"Gênes, Italie",8.5,148,2,2,755111360-milan-genes,"[Venezia, Milano, Genova, Avignone]",manual,online
51,https://www.blablacar.it/passaggio-milano-bari-702308003,2017-05-15,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bari,41.1171382,16.871872,"Bari, BA",53.5,884,3,3,702308003-milano-bari,"[Milano, Bari]",auto,online
52,https://www.blablacar.it/passaggio-milano-bergamo-763508090,2017-05-16,16:50:00,Milano,45.4654219,9.1859243,Milano,Bergamo,45.6913943,9.6766761,"Bergamo Stazione, Bergamo, BG",5.5,50,3,3,763508090-milano-bergamo,"[Torino, Milano, Bergamo]",manual,online
