,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
4959,4959,https://www.blablacar.it/passaggio-milano-savona-729933690,2017-01-26,22:30:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Savona,44.30871,8.47732,"Savona - Piazza Mameli, Savona, SV",12.0,164,3,3,729933690-milano-savona,"[Milano, Savona]",auto,online
4960,4960,https://www.blablacar.it/passaggio-milano-parma-730647980,2017-01-26,22:40:47,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Parma,44.8096943,10.3278035,"Stazione ferroviaria, Parma",9.5,128,2,2,730647980-milano-parma,"[Milano, Parma]",auto,online
4961,4961,https://www.blablacar.it/passaggio-milano-torino-715777489,2017-01-26,22:50:00,Milano,45.4428107,9.2184814,"Brenta, Milano, MI",Torino,45.0165054,7.6100565,"Strada del Drosso, Torino, TO (capolinea tram 4)",12.0,173,3,3,715777489-milano-torino,"[Milano, Torino]",manual,online
4962,4962,https://www.blablacar.it/passaggio-milano-castelfranco-veneto-686563738,2017-01-26,22:50:39,Milano,45.4654219,9.1859243,"Milano, Italia",Castelfranco Veneto,45.6716942,11.9282388,"31033 Castelfranco Veneto TV, Italia",17.5,249,2,2,686563738-milano-castelfranco-veneto,"[Basilea, Milano, Castelfranco Veneto]",manual,online
4963,4963,https://www.blablacar.it/passaggio-milano-parma-726844424,2017-01-26,23:00:00,Milano,45.4836397,9.1867424,"Garibaldi Fs, 20124 Milano, Italia",Parma,44.801483154,10.327903748,Parma,9.5,129,3,3,726844424-milano-parma,"[Milano, Parma, Reggio Emilia]",manual,online
4964,4964,https://www.blablacar.it/passaggio-milano-sassuolo-732285955,2017-01-26,23:00:38,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Sassuolo,44.54433,10.7847741,"41049 Sassuolo MO, Italia",9.5,188,3,3,732285955-milano-sassuolo,"[Milano, Sassuolo]",auto,online
4965,4965,https://www.blablacar.it/passaggio-milano-ponte-san-pietro-721298944,2017-01-26,03:00:00,Milano,45.4563037,9.2352207,"Via Cesare Lombroso, 95, Milano, MI",Ponte San Pietro,45.6960081,9.5863808,24036 Ponte San Pietro,4.0,53,3,3,721298944-milano-ponte-san-pietro,"[Milano, Ponte San Pietro]",none,no_booking
4966,4966,https://www.blablacar.it/passaggio-milano-varese-731272280,2017-01-26,04:00:00,Milano,45.4720482,9.1920381,20121 Milano,Varese,45.8205989,8.8250576,"Varese, VA",4.0,59,1,1,731272280-milano-varese,"[Milano, Varese]",none,no_booking
4967,4967,https://www.blablacar.it/passaggio-milano-san-donato-milanese-726235544,2017-01-26,04:30:00,Milano,45.4562173,9.2308528,"Via Cesare Lombroso, Milano, MI, Italia",San Donato Milanese,45.4092402,9.2684867,"San Donato Milanese, MI, Italia",3.0,8,4,4,726235544-milano-san-donato-milanese,"[Milano, San Donato Milanese]",none,no_booking
4968,4968,https://www.blablacar.it/passaggio-milano-caronno-pertusella-717663529,2017-01-26,06:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Caronno Pertusella,45.5985076,9.0450399,"21042 Caronno Pertusella VA, Italia",1.0,24,3,3,717663529-milano-caronno-pertusella,"[Milano, Caronno Pertusella]",none,no_booking
4969,4969,https://www.blablacar.it/passaggio-milano-bergamo-721178419,2017-01-26,06:30:00,Milano,45.4654219,9.1859243,"Piazzale Istria M5 lilla, Milano, MI",Bergamo,45.6982642,9.6772698,"Bergamo, BG",3.0,52,2,2,721178419-milano-bergamo,"[Milano, Bergamo]",none,no_booking
4970,4970,https://www.blablacar.it/passaggio-milano-legnano-726145524,2017-01-26,06:40:00,Milano,45.4611912,9.163798,"Piazzale Aquileia, Milano, Italia",Legnano,45.5926654,8.9206733,"Piazza Carroccio, 20025 Legnano MI, Italia",1.0,28,3,3,726145524-milano-legnano,"[Milano, Legnano]",none,no_booking
4971,4971,https://www.blablacar.it/passaggio-milano-varese-717028949,2017-01-26,06:50:00,Milano,45.4722295,9.1825481,"Lanza, 20121 Milano, Italia",Varese,45.8004055,8.842966,"Viale Luigi Borri, 21100 Varese VA, Italia",3.0,57,3,3,717028949-milano-varese,"[Milano, Varese]",none,no_booking
4972,4972,https://www.blablacar.it/passaggio-milano-bergamo-722823779,2017-01-26,07:00:00,Milano,45.4612682,9.136384,"Bande Nere, Milano, MI",Bergamo,45.6914563,9.6756358,"Bergamo Stazione, Bergamo, BG",4.0,58,3,3,722823779-milano-bergamo,"[Milano, Bergamo]",none,no_booking
4973,4973,https://www.blablacar.it/passaggio-milano-pavia-724701269,2017-01-26,07:10:00,Milano,45.4445585,9.1675967,"Romolo m2, Milano, MI",Pavia,45.1941244,9.1543329,"Via Indipendenza, Pavia, PV",3.0,38,3,3,724701269-milano-pavia,"[Milano, Pavia]",none,no_booking
4974,4974,https://www.blablacar.it/passaggio-milano-aeroporto-orio-al-serio-bergamo-720373504,2017-01-26,07:10:00,Milano,45.4654219,9.1859243,"Milano, Italia","Aeroporto (Orio al Serio), Bergamo",45.664947,9.699609,"Aeroporto (Orio al Serio), Bergamo",4.0,52,3,3,720373504-milano-aeroporto-orio-al-serio-bergamo,[Milano],none,no_booking
4975,4975,https://www.blablacar.it/passaggio-milano-sesto-ulteriano-726895729,2017-01-26,07:20:00,Milano,45.4808424,9.2333674,"Via Alfonso Corti, Milano, MI",Sesto Ulteriano,45.3946945,9.2462404,"Sesto Ulteriano, MI",1.0,14,3,3,726895729-milano-sesto-ulteriano,"[Milano, Sesto Ulteriano]",none,no_booking
4976,4976,https://www.blablacar.it/passaggio-milano-assago-699383731,2017-01-26,07:30:00,Milano,45.437214,9.1928583,"Via Antonini, 32, Milano, MI, Italia",Assago,45.4061985,9.1239694,"Assago, MI, Italia",1.0,10,4,4,699383731-milano-assago,"[Milano, Assago, Vermezzo]",none,no_booking
4977,4977,https://www.blablacar.it/passaggio-milan-cantu-710669669,2017-01-26,07:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Cantù,45.7378786,9.1434343,"Cantù, Côme, Italie",2.0,42,3,3,710669669-milan-cantu,"[Milano, Cantù]",none,no_booking
4978,4978,https://www.blablacar.it/passaggio-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-13-24050-orio-al-serio-bg-italia-720098624,2017-01-26,07:30:00,Milano,45.468491,9.1552276,"Wagner, Milano, Italia","Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",3.0,58,3,3,720098624-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-13-24050-orio-al-serio-bg-italia,[Milano],none,no_booking
4979,4979,https://www.blablacar.it/passaggio-milano-bergamo-718946879,2017-01-26,07:30:00,Milano,45.4807629,9.2239914,"Piazzale Gabrio Piola, Milano, Italia",Bergamo,45.6982642,9.6772698,"Bergamo BG, Italia",3.0,49,1,1,718946879-milano-bergamo,"[Milano, Bergamo]",none,no_booking
4980,4980,https://www.blablacar.it/passaggio-milano-sesto-san-giovanni-729889520,2017-01-26,07:40:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Sesto San Giovanni,45.523612,9.228796,"Sesto Marelli, Sesto San Giovanni, MI",1.0,6,3,3,729889520-milano-sesto-san-giovanni,"[Truccazzano, Milano, Sesto San Giovanni]",none,no_booking
4981,4981,https://www.blablacar.it/passaggio-milano-costa-masnaga-696874474,2017-01-26,07:40:00,Milano,45.4761671,9.1368904,"San Siro, Milano, MI",Costa Masnaga,45.7656615,9.2761754,"Costa Masnaga, LC",2.0,45,4,4,696874474-milano-costa-masnaga,"[Milano, Costa Masnaga]",none,no_booking
4982,4982,https://www.blablacar.it/passaggio-milano-piacenza-721181849,2017-01-26,07:40:00,Milano,45.4398412,9.2241566,"Piazzale Luigi Emanuele Corvetto, Milano, MI, Italia",Piacenza,45.0474228,9.6865687,"Piacenza, PC, Italia",3.0,64,3,3,721181849-milano-piacenza,"[Milano, Piacenza]",none,no_booking
4983,4983,https://www.blablacar.it/passaggio-milano-2-milano-728699440,2017-01-26,07:50:00,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, MI, Italia",Milano,45.4742657,9.2052043,"Porta Venezia, Milano, MI, Italia",1.0,4,4,4,728699440-milano-2-milano,"[Garlasco, Milano]",none,no_booking
4984,4984,https://www.blablacar.it/passaggio-milano-senago-722404654,2017-01-26,07:50:00,Milano,45.487388611,9.215220451,"Loreto, Milano, Italia",Senago,45.57636261,9.126126289,"20030 Senago MI, Italia",2.0,17,4,4,722404654-milano-senago,"[Milano, Senago]",none,no_booking
4985,4985,https://www.blablacar.it/passaggio-milano-gorla-maggiore-719902114,2017-01-26,07:50:00,Milano,45.4818609,9.1643593,"Corso Sempione, Milano, MI, Italia",Gorla Maggiore,45.6651262,8.8967842,"Gorla Maggiore, VA, Italia",3.0,33,3,3,719902114-milano-gorla-maggiore,"[Milano, Gorla Maggiore]",none,no_booking
4986,4986,https://www.blablacar.it/passaggio-milano-lainate-722384809,2017-01-26,08:00:00,Milano,45.448321,9.1416366,"Via Giambellino, Milano, Italia",Lainate,45.574026,9.0274157,"Lainate MI, Italia",1.0,23,3,3,722384809-milano-lainate,"[Milano, Lainate]",none,no_booking
4987,4987,https://www.blablacar.it/passaggio-milano-milano-1-703183573,2017-01-26,08:00:00,Milano,45.4369176,9.2127697,"Via Marco D'Agrate, 20139 Milano, Italia",Milano,45.4654219,9.1859243,"Milano, Italia",1.0,6,1,1,703183573-milano-milano-1,[Milano],none,no_booking
4988,4988,https://www.blablacar.it/passaggio-milano-1-milano-719833939,2017-01-26,08:10:00,Milano,45.4955855,9.1941741,"Viale Zara, Milano, Italia",Milano,45.4610334,9.188379,"Piazza Giuseppe Missori, Milano, Italia",1.0,8,3,3,719833939-milano-1-milano,"[Cinisello Balsamo, Milano]",none,no_booking
4989,4989,https://www.blablacar.it/passaggio-milano-segrate-731470350,2017-01-26,08:10:00,Milano,45.4648963,9.143028,"Gambara, Milano, MI, Italia",Segrate,45.4935729,9.2950831,"Via Achille Grandi, Segrate, MI, Italia",2.0,22,3,3,731470350-milano-segrate,"[Milano, Segrate]",none,no_booking
4990,4990,https://www.blablacar.it/passaggio-milano-bergamo-693222220,2017-01-26,08:20:00,Milano,45.46549,9.18588,"Milano, MI",Bergamo,45.6982642,9.6772698,"Bergamo, BG",3.0,52,4,4,693222220-milano-bergamo,"[Milano, Bergamo]",none,no_booking
4991,4991,https://www.blablacar.it/passaggio-milano-nibionno-713512264,2017-01-26,08:30:00,Milano,45.4836397,9.1867424,"Garibaldi Fs, 20124 Milano, Italia",Nibionno,45.7487463,9.269818,"23895 Nibionno LC, Italia",3.0,35,4,4,713512264-milano-nibionno,"[Milano, Nibionno]",none,no_booking
4992,4992,https://www.blablacar.it/passaggio-milano-carugate-731561635,2017-01-26,08:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Carugate,45.5489396,9.3391197,"Carugate, MI, Italia",3.0,18,3,3,731561635-milano-carugate,"[Milano, Carugate]",none,no_booking
4993,4993,https://www.blablacar.it/passaggio-milano-2-milano-1-727028194,2017-01-26,09:40:00,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, MI",Milano,45.4452414,9.146816,"Viale Giulio Richard, 1, Milano, MI",3.0,5,3,3,727028194-milano-2-milano-1,[Milano],none,no_booking
4994,4994,https://www.blablacar.it/passaggio-milano-crema-731860380,2017-01-26,12:00:03,Milano,45.4584632,9.2110855,"Via Spartaco, 25, 20135 Milano, Italia",Crema,45.3740469,9.6899653,"Via della Macchinette, 26013 Crema CR, Italia",2.0,46,3,3,731860380-milano-crema,"[Milano, Crema]",none,no_booking
4995,4995,https://www.blablacar.it/passaggio-milano-barasso-730590670,2017-01-26,13:20:00,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, MI",Barasso,45.8400911,8.7569186,"Barasso, VA",3.0,67,3,3,730590670-milano-barasso,"[Milano, Barasso]",none,no_booking
4996,4996,https://www.blablacar.it/passaggio-milano-milano-1-723317639,2017-01-26,13:35:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI",Milano,45.4553804,9.1129255,"Bisceglie, Milano, MI",1.0,18,3,3,723317639-milano-milano-1,"[Pavia, Milano, Cornaredo]",none,no_booking
4997,4997,https://www.blablacar.it/passaggio-milano-milano-2-728699630,2017-01-26,13:50:00,Milano,45.4742657,9.2052043,"Porta Venezia, Milano, MI, Italia",Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, MI, Italia",1.0,4,4,4,728699630-milano-milano-2,"[Milano, Garlasco]",none,no_booking
4998,4998,https://www.blablacar.it/passaggio-milano-monza-728198845,2017-01-26,13:50:00,Milano,45.471438,9.1907267,"Via Borgonuovo, Milano, MI, Italia",Monza,45.5853298,9.3001178,"Via Correggio, Monza, MB, Italia",2.0,20,3,3,728198845-milano-monza,"[Milano, Monza]",none,no_booking
4999,4999,https://www.blablacar.it/passaggio-milano-mariano-comense-705714858,2017-01-26,14:10:00,Milano,45.4856799,9.2037979,"Milano Centrale, Milano, MI",Mariano Comense,45.6981773,9.1824505,"Mariano Comense, CO",3.0,29,3,3,705714858-milano-mariano-comense,"[Milano, Mariano Comense]",none,no_booking
5000,5000,https://www.blablacar.it/passaggio-milano-tribiano-700635671,2017-01-26,14:20:00,Milano,45.4765161,9.2477033,"Via Rubattino Via Pitteri, Milano, MI",Tribiano,45.412695,9.379277,"Tribiano, MI",1.0,19,4,4,700635671-milano-tribiano,"[Milano, Tribiano]",none,no_booking
5001,5001,https://www.blablacar.it/passaggio-milano-pavia-727881200,2017-01-26,14:30:00,Milano,45.4365893,9.2060654,"Via Gargano, Milano, MI, Italia",Pavia,45.1847248,9.1582069,"Pavia, PV, Italia",2.0,40,3,3,727881200-milano-pavia,"[Milano, Pavia]",none,no_booking
5002,5002,https://www.blablacar.it/passaggio-milano-2-milano-1-695703028,2017-01-26,15:10:00,Milano,45.4968398,9.1773385,"Viale Edoardo Jenner, Milano, MI",Milano,45.499375,9.1688828,"Via degli Imbriani, Milano, MI",1.0,1,1,1,695703028-milano-2-milano-1,[Milano],none,no_booking
5003,5003,https://www.blablacar.it/passaggio-milano-milano-1-693537550,2017-01-26,16:00:00,Milano,45.4883969,9.2277906,"Via Accademia, 61, Milano, MI",Milano,45.4104313,9.174776,"Via dei Missaglia, 139, Milano, MI",1.0,25,3,3,693537550-milano-milano-1,[Milano],none,no_booking
5004,5004,https://www.blablacar.it/passaggio-milano-aeroporto-di-milano-malpensa-21010-ferno-va-italia-731655980,2017-01-26,16:00:30,Milano,45.4654219,9.1859243,"Milano, Italia","Aeroporto di Milano-Malpensa, 21010 Ferno VA, Italia",45.6300625,8.7255307,"Aeroporto di Milano-Malpensa, 21010 Ferno VA, Italia",2.0,49,3,3,731655980-milano-aeroporto-di-milano-malpensa-21010-ferno-va-italia,[Milano],none,no_booking
5005,5005,https://www.blablacar.it/passaggio-milano-calvignasco-727869035,2017-01-26,16:30:00,Milano,45.4514341,9.2034002,"Porta Romana, Milano, MI",Calvignasco,45.3259438,9.0263335,"Calvignasco, MI",1.0,26,3,3,727869035-milano-calvignasco,"[Milano, Calvignasco]",none,no_booking
5006,5006,https://www.blablacar.it/passaggio-milano-monza-730768695,2017-01-26,16:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Monza,45.5845001,9.2744485,"Monza, MB",1.0,19,4,4,730768695-milano-monza,"[Milano, Monza, Bergamo]",none,no_booking
5007,5007,https://www.blablacar.it/passaggio-milano-arcore-685978228,2017-01-26,16:30:00,Milano,45.4525663,9.1777381,"Darsena del Naviglio, 20123 Milano, Italia",Arcore,45.6269249,9.326543,"20862 Arcore MB, Italia",3.0,37,3,3,685978228-milano-arcore,"[Milano, Arcore]",none,no_booking
5008,5008,https://www.blablacar.it/passaggio-milano-pavia-702626183,2017-01-26,17:00:00,Milano,45.4873695,9.1573853,"Piazza Firenze, Milano, MI",Pavia,45.1886494,9.144754,"Pavia, PV",3.0,42,3,3,702626183-milano-pavia,"[Milano, Pavia]",none,no_booking
5009,5009,https://www.blablacar.it/passaggio-milano-guanzate-704652998,2017-01-26,17:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Guanzate,45.7229755,9.0121413,"22070 Guanzate CO, Italia",1.0,40,3,3,704652998-milano-guanzate,"[Milano, Guanzate]",none,no_booking
5010,5010,https://www.blablacar.it/passaggio-milano-1-milano-729151225,2017-01-26,18:20:00,Milano,45.4792774,9.1484093,"Via Guglielmo Silva, Milano, MI",Milano,45.4752622,9.1489885,"Via Monte Cervino, 2, Milano, MI",1.0,0,3,3,729151225-milano-1-milano,"[Rho, Milano]",none,no_booking
5011,5011,https://www.blablacar.it/passaggio-milano-segrate-729889625,2017-01-26,18:20:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Segrate,45.4808772,9.2984946,"Segrate (Stazione), Segrate, MI",1.0,7,3,3,729889625-milano-segrate,"[Sesto San Giovanni, Milano, Segrate, Truccazzano]",none,no_booking
5012,5012,https://www.blablacar.it/passaggio-milano-corbetta-724648454,2017-01-26,18:20:00,Milano,45.4536158,9.1409823,"Lorenteggio, Milano, MI",Corbetta,45.4695652,8.9189319,"Corbetta, MI",1.0,23,2,2,724648454-milano-corbetta,"[Milano, Corbetta, Magenta]",none,no_booking
5013,5013,https://www.blablacar.it/passaggio-milano-2-milano-1-727028244,2017-01-26,18:20:00,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, MI",Milano,45.5031601,9.160323,"Piazza Emilio Alfieri, Milano, MI",3.0,4,3,3,727028244-milano-2-milano-1,[Milano],none,no_booking
5014,5014,https://www.blablacar.it/passaggio-milano-binasco-719005599,2017-01-26,18:30:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Binasco,45.3317093,9.0996141,"Binasco, MI",1.0,15,3,3,719005599-milano-binasco,"[Milano, Binasco, Trivolzio]",none,no_booking
5015,5015,https://www.blablacar.it/passaggio-milano-tromello-704963038,2017-01-26,18:30:00,Milano,45.4374087,9.1689964,"Famagosta, Milano, MI",Tromello,45.2101972,8.8728132,"Tromello, PV",2.0,47,3,3,704963038-milano-tromello,"[Milano, Tromello]",none,no_booking
5016,5016,https://www.blablacar.it/passaggio-milano-pavia-723317709,2017-01-26,18:40:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI",Pavia,45.1846496,9.1580295,"Pavia, PV",3.0,37,3,3,723317709-milano-pavia,"[Cornaredo, Milano, Pavia]",none,no_booking
5017,5017,https://www.blablacar.it/passaggio-milano-rho-719494914,2017-01-26,19:00:00,Milano,45.4457383,9.2130018,"Corso Lodi, Milano, Italia",Rho,45.5149763,9.0268805,"Lucernate, Rho MI, Italia",1.0,30,3,3,719494914-milano-rho,"[Milano, Rho]",none,no_booking
5018,5018,https://www.blablacar.it/passaggio-milano-giovenzano-711160074,2017-01-26,19:00:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI, Italia",Giovenzano,45.279879,9.106918,"Vellezzo Bellini, PV, Italia",1.0,21,3,3,711160074-milano-giovenzano,"[Milano, Giovenzano]",none,no_booking
5019,5019,https://www.blablacar.it/passaggio-milano-capriate-san-gervasio-708556406,2017-01-26,19:00:00,Milano,45.4843046,9.1876802,"Porta Garibaldi, Milano, MI, Italia",Capriate San Gervasio,45.6225032,9.527097,"Capriate San Gervasio, BG, Italia",2.0,41,3,3,708556406-milano-capriate-san-gervasio,"[Milano, Capriate San Gervasio, Mapello]",none,no_booking
5020,5020,https://www.blablacar.it/passaggio-milano-desio-714480994,2017-01-26,19:00:00,Milano,45.4973525,9.1855444,"Piazzale Carlo Maciachini, Milano, MI, Italia",Desio,45.6189486,9.198744,"Desio, MB, Italia",2.0,17,4,4,714480994-milano-desio,"[Milano, Desio]",none,no_booking
5021,5021,https://www.blablacar.it/passaggio-milano-sesto-san-giovanni-726192729,2017-01-26,21:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Sesto San Giovanni,45.5328244,9.2256854,"Sesto San Giovanni, MI",1.0,10,3,3,726192729-milano-sesto-san-giovanni,"[Sesto Calende, Milano, Sesto San Giovanni]",none,no_booking
5022,5022,https://www.blablacar.it/passaggio-milano-zurigo-731171205,2017-01-27,00:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Zurigo,47.3768866,8.541694,"Zurigo, Svizzera",16.5,282,2,3,731171205-milano-zurigo,"[Perugia, Milano, Zurigo]",auto,online
5023,5023,https://www.blablacar.it/passaggio-milano-orio-al-serio-aeroporto-orio-al-serio-bg-729395130,2017-01-27,01:20:00,Milano,45.4654219,9.1859243,milano,"Orio al Serio - Aeroporto, Orio al serio, BG",45.6659203,9.6953431,"Orio al Serio - Aeroporto, Orio al serio, BG",5.5,60,3,3,729395130-milano-orio-al-serio-aeroporto-orio-al-serio-bg,"[Reggio Emilia, Milano]",manual,online
5024,5024,https://www.blablacar.it/passaggio-milano-friedrichshafen-730717535,2017-01-27,02:00:30,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Friedrichshafen,47.6617648,9.4800113,"Friedrichshafen, Germania",21.5,354,3,3,730717535-milano-friedrichshafen,"[Milano, Friedrichshafen]",auto,online
5025,5025,https://www.blablacar.it/passaggio-milano-prato-730644540,2017-01-27,02:50:00,Milano,45.437244415,9.168132782,"Famagosta, Milano, MI, Italia",Prato,43.87770462,11.102228165,"Prato, PO, Italia",18.5,297,2,2,730644540-milano-prato,"[Mendrisio, Milano, Prato]",manual,online
5026,5026,https://www.blablacar.it/passaggio-milano-cernivci-731939855,2017-01-27,04:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Černivci,48.2920787,25.9358367,"Černivci, Oblast' di Černivci, Ucraina",88.5,1712,4,4,731939855-milano-cernivci,"[Milano, Černivci]",manual,online
5027,5027,https://www.blablacar.it/passaggio-milano-chieti-724836149,2017-01-27,05:00:00,Milano,45.4665941,9.1550745,"Piazza Piemonte, Milano, MI",Chieti,42.3664243,14.1544155,"Via dei Vestini, Chieti, CH",44.5,593,3,3,724836149-milano-chieti,"[Milano, Chieti]",manual,online
5028,5028,https://www.blablacar.it/passaggio-milan-civitavecchia-728958360,2017-01-27,05:10:13,Milano,45.4839709,9.2060969,"Centrale, Milano, Italie",Civitavecchia,42.0924239,11.7954132,"00053 Civitavecchia, Metropolitan City of Rome, Italie",39.5,540,1,1,728958360-milan-civitavecchia,"[Parigi, Milano, Civitavecchia]",auto,online
5029,5029,https://www.blablacar.it/passaggio-milano-lugano-699052171,2017-01-27,06:00:00,Milano,45.46549,9.18588,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",7.5,80,4,4,699052171-milano-lugano,"[Milano, Lugano]",manual,online
5030,5030,https://www.blablacar.it/passaggio-milano-brescia-730064445,2017-01-27,07:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS, casello autostradale",5.5,96,3,3,730064445-milano-brescia,"[Milano, Brescia, Verona]",auto,online
5031,5031,https://www.blablacar.it/passaggio-milano-cremona-723897874,2017-01-27,07:00:00,Milano,45.48548,9.238142,"Lambrate M2, Milan",Cremona,45.1404206,10.0325503,"Cremona, CR",6.5,101,3,3,723897874-milano-cremona,"[Milano, Cremona]",manual,online
5032,5032,https://www.blablacar.it/passaggio-milano-nizza-732109825,2017-01-27,07:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Nizza,43.7101728,7.2619532,"Nizza, Francia",23.0,318,1,1,732109825-milano-nizza,"[Milano, Nizza]",manual,online
5033,5033,https://www.blablacar.it/passaggio-milano-brescia-710142699,2017-01-27,07:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,96,3,3,710142699-milano-brescia,"[Milano, Brescia]",manual,online
5034,5034,https://www.blablacar.it/passaggio-milano-genova-728955655,2017-01-27,07:30:00,Milano,45.465499878,9.185879707,"Milano, MI",Genova,44.405700684,8.946260452,"Genova, GE",9.5,183,3,3,728955655-milano-genova,"[Milano, Genova]",manual,online
5035,5035,https://www.blablacar.it/passaggio-milano-castelvetro-di-modena-732430070,2017-01-27,07:30:19,Milano,45.4514341,9.2034002,"Porta Romana, 20135 Milano, Italia",Castelvetro Di Modena,44.5041498,10.9457811,"41014 Castelvetro di Modena MO, Italia",14.0,188,3,3,732430070-milano-castelvetro-di-modena,"[Milano, Castelvetro Di Modena]",auto,online
5036,5036,https://www.blablacar.it/passaggio-milano-treviso-731204795,2017-01-27,07:40:00,Milano,45.4851166,9.2365221,"Milano Lambrate, Milano, MI",Treviso,45.660081,12.2454072,"Treviso Centrale, Treviso, TV",19.5,282,2,2,731204795-milano-treviso,"[Milano, Treviso]",manual,online
5037,5037,https://www.blablacar.it/passaggio-milano-roma-732235695,2017-01-27,07:50:57,Milano,45.4654219,9.1859243,"Milano, Italia",Roma,41.9027835,12.4963655,"Roma, Italia",34.0,573,3,3,732235695-milano-roma,"[Milano, Roma]",manual,online
5038,5038,https://www.blablacar.it/passaggio-milano-mendrisio-722084289,2017-01-27,08:00:00,Milano,45.484387,9.1405646,"Viale Angelo Salmoiraghi, 20148 Milano, Italia",Mendrisio,45.8713339,8.9841329,"Mendrisio, Svizzera",4.0,55,3,3,722084289-milano-mendrisio,"[Milano, Mendrisio]",manual,online
5039,5039,https://www.blablacar.it/passaggio-milano-aosta-725378874,2017-01-27,08:00:00,Milano,45.479602814,9.141453743,"Lotto (Fieramilanocity) M1 M5, Milano, MI",Aosta,45.734348297,7.322310448,"Stazione FS, Piazza Manzetti, Aosta, AO",10.5,179,3,3,725378874-milano-aosta,"[Milano, Aosta]",auto,online
5040,5040,https://www.blablacar.it/passaggio-milano-vittorio-veneto-731609715,2017-01-27,08:00:00,Milano,45.497524261,9.185143471,"Maciachini, 20159 Milano, Italia",Vittorio Veneto,45.978599548,12.301796913,"31029 Vittorio Veneto TV, Italia",17.5,328,1,3,731609715-milano-vittorio-veneto,"[Milano, Vittorio Veneto]",auto,online
5041,5041,https://www.blablacar.it/passaggio-milano-perugia-727810365,2017-01-27,08:00:34,Milano,45.4654219,9.1859243,"Milano, Italia",Perugia,43.1107168,12.3908279,"Perugia, Italia",28.5,452,2,2,727810365-milano-perugia,"[Milano, Perugia, Spoleto]",manual,online
5042,5042,https://www.blablacar.it/passaggio-milano-chiasso-723775524,2017-01-27,08:20:00,Milano,45.4299522,9.1766626,"Piazza Abbiategrasso, Milano, MI",Chiasso,45.835688,9.0268397,"Corso San Gottardo, Chiasso, Svizzera",4.0,66,3,3,723775524-milano-chiasso,"[Milano, Chiasso]",manual,online
5043,5043,https://www.blablacar.it/passaggio-milano-bergamo-732228775,2017-01-27,08:30:00,Milano,45.4378921,9.1671772,"Famagosta M2, Milano, MI",Bergamo,45.6740216,9.6684342,"Raccordo Autostrada, Bergamo, BG",6.5,72,3,3,732228775-milano-bergamo,"[Milano, Bergamo, Padova]",auto,online
5044,5044,https://www.blablacar.it/passaggio-milan-frankfurt-728176530,2017-01-27,08:50:27,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Francoforte,50.1109221,8.6821267,"Frankfurt, Germany",51.5,666,2,2,728176530-milan-frankfurt,"[Milano, Francoforte]",manual,online
5045,5045,https://www.blablacar.it/passaggio-milano-chivasso-732181280,2017-01-27,08:50:34,Milano,45.4654219,9.1859243,"Milano, Italia",Chivasso,45.1900384,7.888952,"10034 Chivasso TO, Italia",7.5,123,3,3,732181280-milano-chivasso,"[Legnago, Milano, Chivasso]",auto,online
