,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name,duration,recommended_price,country_code
2242,2017-02-10,19:00:44,Milano,45.4795257,9.1435048,"Zona Lotto, Milano, Italia",Como,45.8080597,9.0851765,"22100 Como CO, Italia",2.0,46,3,3,740393035-milano-como,"[Milano, Como]",none,no_booking,como,4200,2,IT
2243,2017-02-10,19:20:00,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, MI, Italia",Milano,45.5048918,9.2222529,"Viale Monza, Milano, MI, Italia",1.0,15,3,3,719357154-milano-1-milano,"[Rho, Milano]",none,no_booking,milano,-1,-1,IT
2244,2017-02-10,21:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Sesto San Giovanni,45.5328244,9.2256854,"Sesto San Giovanni, MI",1.0,10,3,3,726192804-milano-sesto-san-giovanni,"[Sesto Calende, Milano, Sesto San Giovanni]",none,no_booking,sesto san giovanni,2400,1,IT
2245,2017-02-10,23:30:00,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, MI, Italia",Rho,45.5326476,9.0396122,"Rho, MI, Italia",1.0,11,3,3,719357184-milano-1-rho,"[Milano, Rho]",none,no_booking,rho,2400,1,IT
2246,2017-02-11,00:00:00,Milano,45.485889435,9.204282761,"Milano Centrale, Milano, MI, Italia",Venezia,45.440849304,12.315515518,Venezia,13.0,268,2,2,724261784-milano-venezia,"[Milano, Venezia, Preganziol]",manual,online,venezia,12000,14,IT
2247,2017-02-11,00:00:02,Milano,45.4654219,9.1859243,"Milano, Italia",Balocco,45.453838,8.2816694,"13040 Balocco VC, Italia",7.5,78,3,3,738556610-milan-balocco,"[Stoccarda, Milano, Balocco]",auto,online,balocco,4200,4,IT
2248,2017-02-11,00:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Fano,43.8398164,13.0194201,"61032 Fano PU, Italia",18.5,378,1,2,738133115-milano-fano,"[Lenzburg, Milano, Fano]",manual,online,fano,15000,20,IT
2249,2017-02-11,00:20:00,Milano,45.4666531,9.181226,"Via San Giovanni sul Muro, Milano, MI",Genova,44.4166517,8.9217369,"Stazione Piazza Principe, Genoa",7.5,138,3,3,737051745-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
2250,2017-02-11,00:50:31,Milano,45.4588742,9.1688163,"Viale Papiniano, Milano, Italia",Pavia,45.1847248,9.1582069,"27100 Pavia PV, Italia",3.0,41,3,3,740710160-milano-pavia,"[Milano, Pavia]",manual,online,pavia,4200,2,IT
2251,2017-02-11,01:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Trezzo Sull'adda,45.6105975,9.5156844,"20056 Trezzo sull'Adda MI, Italia",3.0,43,3,3,740587515-milano-trezzo-sull-adda,"[Milano, Trezzo Sull'adda]",manual,online,trezzo sull'adda,3000,1,IT
2252,2017-02-11,01:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Rovereto,45.89096,11.0401399,"Rovereto, TN",15.0,209,4,4,738143080-milano-rovereto,"[Milano, Rovereto, Terlano]",manual,online,rovereto,10200,10,IT
2253,2017-02-11,01:40:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Oberdorla,51.165691,10.451526,Deutschland,46.0,835,3,3,736899910-mailand-oberdorla,"[Milano, Oberdorla]",manual,online,oberdorla,35400,45,DE
2254,2017-02-11,03:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,46.0051965,8.9471632,"Stazione FFS, Lugano, Svizzera",5.5,80,2,3,741887675-milano-lugano,"[Porto Recanati, Milano, Lugano]",auto,online,lugano,5400,4,CH
2255,2017-02-11,03:30:00,Milano,45.4304199,9.1763022,"Piazza Abbiategrasso, Milano, MI","Orio al Serio - Aeroporto, Orio al serio, BG",45.6659203,9.6953431,"Orio al Serio - Aeroporto, Orio al serio, BG",6.5,61,3,3,742817995-milano-orio-al-serio-aeroporto-orio-al-serio-bg,[Milano],manual,online,orio al serio,3600,2,IT
2256,2017-02-11,03:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Genova,44.4056499,8.946256,"Gênes, Italie",8.5,148,3,3,742242870-milan-genes,"[Parigi, Milano, Genova]",auto,online,genova,9000,8,IT
2257,2017-02-11,06:00:03,Milano,45.4654219,9.1859243,"Milano, Italia",Piacenza,45.0526206,9.6929845,"Piacenza PC, Italia",5.5,73,4,4,741160905-milano-piacenza,"[Milano, Piacenza, Teramo]",manual,online,piacenza,4800,3,IT
2258,2017-02-11,06:10:00,Milano,45.4795257,9.1435048,"Zona Lotto, Milano, Italia",Campodolcino,46.3992368,9.3528833,"23021 Campodolcino SO, Italia",8.5,135,2,2,742735015-milano-campodolcino,"[Milano, Campodolcino]",auto,online,campodolcino,9600,7,IT
2259,2017-02-11,06:10:16,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",19.5,216,4,4,742177835-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
2260,2017-02-11,06:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Foppolo,46.0457388,9.7577487,"24010 Foppolo BG, Italia",7.5,104,2,2,741856250-milano-foppolo,"[Milano, Foppolo]",manual,online,foppolo,8400,5,IT
2261,2017-02-11,06:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Aosta,45.7349551,7.3130762,"11100 Aosta, Italia",12.0,186,2,2,741794290-milano-aosta,"[Milano, Aosta]",manual,online,aosta,9000,10,IT
2262,2017-02-11,06:40:55,Milano,45.439506146,9.224642515,"Corvetto M3, Milan",Venezia,45.4934881,12.2463181,"Mestre, Venezia, Italia",16.5,269,2,2,742942120-milano-venezia,"[Milano, Venezia]",auto,online,venezia,12000,14,IT
2263,2017-02-11,06:50:00,Milano,45.4654219,9.1859243,"Milan, Italie",Sanremo,43.8159671,7.7760567,"18038 San Remo, Imperia, Italie",17.5,270,2,4,741352790-milan-san-remo,"[Milano, Sanremo, Monaco-Ville]",auto,online,sanremo,13200,14,IT
2264,2017-02-11,06:50:35,Milano,45.4604688,9.2050768,"Via Enrico Besana, 20122 Milano, Italia",Basilea,47.5595986,7.5885761,Basilea,20.5,344,3,3,732519535-milano-basilea,"[Milano, Basilea, Belfort]",manual,online,basilea,16800,18,CH
2265,2017-02-11,07:00:00,Milano,45.485889435,9.204282761,"Milano Centrale, Milano, MI",Parma,44.7668082,10.3216097,"Viale G P Usberti, 43124 Parma PR, Italia",9.5,137,3,3,736580165-milano-parma,"[Milano, Parma]",manual,online,parma,6600,7,IT
2266,2017-02-11,07:00:00,Milano,45.4880639,9.1912283,"Via Volturno, 42, 20124 Milano, Italia",Sassuolo,44.5613664,10.790094,"Via Regina Pacis, 41049 Sassuolo MO, Italia",12.0,190,3,3,741924885-milano-sassuolo,"[Milano, Sassuolo]",manual,online,sassuolo,9000,10,IT
2267,2017-02-11,07:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",13.0,216,1,1,742719865-milano-bologna,"[Milano, Bologna, Urbino]",auto,online,bologna,10200,11,IT
2268,2017-02-11,07:00:00,Milano,45.475154,9.1682917,"Sempione, Milano, MI","Valtournenche, AO",45.8973519,7.6273717,"Valtournenche, AO",14.0,179,2,2,741771900-milano-valtournenche-ao,[Milano],manual,online,valtournenche,10200,10,IT
2269,2017-02-11,07:00:03,Milano,45.4654219,9.1859243,"Milano, MI",Bergamo,45.6982642,9.6772698,"Bergamo, BG",5.5,52,2,2,741557715-milano-bergamo,"[Volvera, Milano, Bergamo, Brescia]",manual,online,bergamo,4200,2,IT
2270,2017-02-11,07:00:04,Milano,45.48548,9.238142,"Lambrate M2, Milan",Bologna,44.50630188,11.342697144,"Stazione Centrale, Bologna",13.0,216,3,3,742256300-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
2271,2017-02-11,07:00:19,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",8.5,160,2,3,738173220-milano-verona,"[Milano, Verona, Bassano Del Grappa]",auto,online,verona,8400,8,IT
2272,2017-02-11,07:20:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Rimini,44.063756,12.573669,"Stazione ferroviaria, Rimini",19.5,332,2,4,739763795-milano-rimini,"[Milano, Rimini]",manual,online,rimini,13800,18,IT
2273,2017-02-11,07:30:38,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Chiavari,44.3151169,9.3224788,"Chiavari, Chiavari",10.5,171,2,2,742888515-milano-chiavari,"[Milano, Chiavari]",manual,online,chiavari,10200,9,IT
2274,2017-02-11,07:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4290697,10.9824672,"Verona Porta Nuova, Piazzale XXV Aprile, Verona, VR",8.5,161,3,3,742635860-milano-verona,"[Meda, Milano, Verona]",auto,online,verona,8400,8,IT
2275,2017-02-11,07:40:23,Milano,45.4654219,9.1859243,"Milano, Italia",Lavagna,44.3085856,9.3418012,"16033 Lavagna GE, Italia",14.0,182,2,2,742774085-milano-lavagna,"[Milano, Lavagna]",manual,online,lavagna,10200,10,IT
2276,2017-02-11,07:40:47,Milano,45.4654219,9.1859243,"Milano, Italia",Chiavari,44.3151169,9.3224788,"Chiavari, Chiavari",14.0,179,2,2,742772265-milano-chiavari,"[Milano, Chiavari]",auto,online,chiavari,10200,9,IT
2277,2017-02-11,07:50:15,Milano,45.4733336,9.2303468,"Piazzale Paolo Gorini, 20133 Milano, Italia",Torino,45.0419737,7.6707034,"Piazza Carducci, 10126 Torino, Italia",9.5,186,1,4,741253685-milano-torino,"[Milano, Torino]",auto,online,torino,7200,8,IT
2278,2017-02-11,08:00:00,Milano,45.484416962,9.166934967,"Gerusalemme, 20154 Milano, Italia",Torino,45.0263902,7.6718259,"Corso Unità d'Italia, Torino, Italia",10.5,174,4,4,741666055-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
2279,2017-02-11,08:00:00,Milano,45.4921602,9.1929719,"Zara m3/m5, Milano, MI",Imola,44.3589397,11.7187978,"Imola Stazione, Imola, BO",16.5,256,3,3,734467755-milano-imola,"[Milano, Imola]",manual,online,imola,11400,14,IT
2280,2017-02-11,08:00:00,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, MI",Corvara In Badia,46.5525905,11.8742745,"Corvara In Badia, BZ",24.0,336,1,1,742645400-milano-corvara-in-badia,"[Milano, Corvara In Badia]",manual,online,corvara in badia,17400,18,IT
2281,2017-02-11,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Brindisi,40.6343813,17.9387255,"Stazione ferroviaria, Brindisi",66.5,998,2,2,727024814-milano-brindisi,"[Milano, Brindisi]",manual,online,brindisi,37800,54,IT
2282,2017-02-11,08:00:15,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Trinità,44.5088245,7.75661,"12049 Trinità CN, Italia",17.5,184,2,2,742741895-milano-trinita,"[Milano, Trinità]",manual,online,trinità,10200,10,IT
2283,2017-02-11,08:00:18,Milano,45.4432113,9.1674042,"Milano Romolo, 20143 Milano, Italia",Bologna,44.5058803,11.3433706,"Bologna Centrale, Piazza delle Medaglie d'Oro, 40121 Bologna, It",16.5,216,2,3,741793755-milano-bologna,"[Milano, Bologna]",manual,online,bologna,10200,11,IT
2284,2017-02-11,08:00:54,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",19.5,216,2,2,738426940-milano-bologna,"[Como, Milano, Bologna, Gioia Tauro]",auto,online,bologna,10200,11,IT
2285,2017-02-11,08:10:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Ventimiglia,43.7912366,7.6075864,"18039 Ventimiglia IM, Italia",21.5,278,2,3,738984925-milano-ventimiglia,"[Bellagio, Milano, Ventimiglia]",manual,online,ventimiglia,13200,15,IT
2286,2017-02-11,08:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Piacenza,45.0474228,9.6865687,"Piacenza, PC",5.5,73,2,2,730991970-milano-piacenza,"[Erba, Milano, Piacenza, Parma]",manual,online,piacenza,4800,3,IT
2287,2017-02-11,08:30:00,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, MI",Ceparana,44.1691617,9.8855019,"Ceparana, SP",10.5,211,3,3,742696755-milano-ceparana,"[Milano, Ceparana]",manual,online,ceparana,10800,11,IT
2288,2017-02-11,08:30:04,Milano,45.4770337,9.2470631,"Via Riccardo Pitteri, 20134 Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,214,2,2,742807500-milano-bologna,"[Milano, Bologna, San Severo]",manual,online,bologna,10200,11,IT
2289,2017-02-11,08:30:31,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Viverone,45.4276049,8.0511769,"13886 Viverone BI, Italia",7.5,109,3,3,739818615-milano-viverone,"[Milano, Viverone]",manual,online,viverone,5400,5,IT
2290,2017-02-11,08:30:49,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.074091,7.668519,"Porta Susa, Turin",8.5,144,1,1,742657325-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
2291,2017-02-11,08:40:00,Milano,45.431060791,9.18116951,"Via Privata Pietro Ogliari, 2-6, 20141 Milano, Italia",Varese,45.820598602,8.825057983,"21100 Varese VA, Italia",4.0,70,1,2,740148035-milano-varese,"[Milano, Varese]",manual,online,varese,4200,3,IT
2292,2017-02-11,08:50:00,Milano,45.465423584,9.18592453,"Milano, Italia",Fidenza,44.866279602,10.061594963,"43036 Fidenza PR, Italia",6.5,108,2,2,740400375-milano-fidenza,"[Milano, Fidenza, Novellara]",manual,online,fidenza,5400,5,IT
2293,2017-02-11,09:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia","Orio al Serio - Aeroporto, Orio al serio, BG, Italia",45.6695707,9.7036313,"Orio al Serio - Aeroporto, Orio al serio, BG, Italia",5.5,52,2,2,719599929-milano-orio-al-serio-aeroporto-orio-al-serio-bg-italia,[Milano],manual,online,orio al serio,3600,2,IT
2294,2017-02-11,09:00:00,Milano,45.4674313,9.1660052,"Piazza della Conciliazione, Milano, MI",Bocca Di Magra,44.0536506,9.9762607,"Bocca di Magra, Ameglia, SP",14.0,230,2,3,742529665-milano-bocca-di-magra,"[Milano, Bocca Di Magra]",auto,online,bocca di magra,10800,12,IT
2295,2017-02-11,09:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Genova,44.4285666,8.7580638,"Genova Voltri, Genova, GE",14.0,148,1,3,740125475-milano-genova,"[Cantù, Milano, Genova, Sanremo]",auto,online,genova,9000,8,IT
2296,2017-02-11,09:00:00,Milano,45.437728882,9.168557167,"Famagosta M2, 20142 Milano, Italia",Massa,44.021759033,10.109343529,"Via Massa Avenza, 33, 54100 Massa MS, Italia",15.0,238,1,2,742347520-milano-massa,"[Milano, Massa]",manual,online,massa,11400,13,IT
2297,2017-02-11,09:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Pesaro,43.912475586,12.915549278,"Pesaro PU, Italia",17.5,364,2,2,740447130-milano-pesaro,"[Milano, Pesaro, Melfi]",manual,online,pesaro,15000,20,IT
2298,2017-02-11,09:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Livorno,43.5542097,10.3360294,"Livorno Centrale, Livorno, LI, Italia",20.5,299,1,3,742307825-milano-livorno,"[Milano, Livorno]",manual,online,livorno,13200,16,IT
2299,2017-02-11,09:00:00,Milano,45.4654219,9.1859243,"Milaan, Italië",Kösching,48.7904472,11.4978895,"Bayern, Duitsland",41.5,571,3,3,738224930-milaan-koesching,"[Milano, Kösching]",auto,online,kösching,25200,31,DE
2300,2017-02-11,09:00:09,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Roma,41.9010032,12.5019037,"Roma Termini, Piazza dei Cinquecento, 1, 00185 Roma, Italia",35.0,566,1,4,740172230-milano-roma,"[Milano, Roma]",manual,online,roma,23400,31,IT
2301,2017-02-11,09:00:24,Milano,45.4873878,9.2152204,"Loreto, Milano, Italia",Livorno,43.5542427,10.335398,"Stazione Centrale, Leghorn",17.5,298,1,2,741513670-milano-livorno,"[Milano, Livorno]",manual,online,livorno,13200,16,IT
2302,2017-02-11,09:00:37,Milano,45.4676534,9.2065541,"Piazza del Tricolore, Milano, Italia",Monaco-Ville,43.737411,7.420816,"Monaco-Ville, Monaco",25.0,304,2,2,740162320-milano-monaco-ville,"[Milano, Monaco-Ville]",manual,online,monaco-ville,14400,16,MC
2303,2017-02-11,09:00:40,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",8.5,132,3,3,742268525-milano-parma,"[Milano, Parma, Foligno]",manual,online,parma,6600,7,IT
2304,2017-02-11,09:00:56,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4166517,8.9217369,"Stazione Piazza Principe, Genoa",10.5,138,2,3,742732115-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
2305,2017-02-11,09:00:58,Milano,45.4528138,9.1702645,"Via Vigevano, 45, 20144 Milano, Italy",Bolzano Vicentino,45.6023473,11.6220882,"Via Roma, 36050 Bolzano Vicentino VI, Italy",20.5,232,3,3,742822965-milan-bolzano-vicentino,"[Milano, Bolzano Vicentino, Bassano Del Grappa]",manual,online,bolzano vicentino,10200,12,IT
2306,2017-02-11,09:10:12,Milano,45.479016,9.1443759,"Lotto M1-M5, Milan",Rho,45.5250758,9.0875221,"Via Venanzio Buzzi, 20017 Rho MI, Italy",8.5,10,3,3,742817745-milan-rho,"[Milano, Rho, Mendrisio]",manual,online,rho,2400,1,IT
2307,2017-02-11,09:10:14,Milano,45.4654219,9.1859243,"Milano, Italia",Mirano,45.4950138,12.1158683,"30035 Mirano VE, Italia",15.0,258,1,2,739881530-milano-mirano,"[Milano, Mirano]",manual,online,mirano,11400,14,IT
2308,2017-02-11,09:20:00,Milano,45.4807629,9.2239914,"Piazzale Gabrio Piola, Milano, Italia",Genova,44.4160055,8.9320269,"Corso Carbonara, Genova, Italia",8.5,161,3,3,742889515-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
2309,2017-02-11,09:30:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Mentone,43.774481,7.49754,"06500 Mentone, Francia",18.5,289,3,3,742477900-milano-mentone,"[Milano, Mentone, Barjols]",manual,online,mentone,13800,16,FR
2310,2017-02-11,09:30:02,Milano,45.4654219,9.1859243,"Milano, Italia",Modena,44.647128,10.9252269,Modena,7.5,179,1,2,741994830-milano-modena,"[Milano, Modena, Rimini]",manual,online,modena,9000,9,IT
2311,2017-02-11,09:30:12,Milano,45.4654219,9.1859243,"Milano, MI",Rovereto,45.89096,11.0401399,"Rovereto, TN",14.0,199,2,4,740044155-milano-rovereto,"[Mendrisio, Milano, Rovereto, Castello Di Fiemme]",manual,online,rovereto,10200,10,IT
2312,2017-02-11,09:40:13,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Savona,44.308974,8.4810427,"Via Pietro Paleocapa, 17100 Savona SV, Italia",13.0,164,3,3,741624955-milano-savona,"[Lugano, Milano, Savona]",auto,online,savona,9000,9,IT
2313,2017-02-11,10:00:00,Milano,45.4568407,9.1303891,"Primaticcio, Milano, MI","Orio al Serio - Aeroporto, Orio al serio, BG",45.6659203,9.6953431,"Orio al Serio - Aeroporto, Orio al serio, BG",5.5,59,3,3,734493650-milano-orio-al-serio-aeroporto-orio-al-serio-bg,"[Milano, Palazzolo Sull'oglio]",manual,online,orio al serio,3600,2,IT
2314,2017-02-11,10:00:00,Milano,45.481365,9.1623583,"Via Domodossola, 11, Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS",5.5,102,1,3,735171960-milano-brescia,"[Milano, Brescia, Trissino]",manual,online,brescia,5400,5,IT
2315,2017-02-11,10:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Piacenza,45.0526206,9.6929845,Piacenza,5.5,71,2,3,742796840-milano-piacenza,"[Monza, Milano, Piacenza, Bologna]",auto,online,piacenza,4800,3,IT
2316,2017-02-11,10:00:21,Milano,45.4529973,9.1526859,"Piazza Napoli, Milano, Italia",Saint-Vincent,45.7515707,7.6420804,"11027 Saint-Vincent AO, Italia",9.5,161,2,2,742235070-milano-saint-vincent,"[Milano, Saint-Vincent]",manual,online,saint-vincent,7200,8,IT
2317,2017-02-11,10:20:00,Milano,45.458626,9.181873,"Milano, Italia","Piacenza, Italia",44.8263112,9.5291447,"Piacenza, Italia",7.5,103,1,2,736059180-milan-piacenza-italia,"[Lisanza, Milano, Firenze]",manual,online,travo,6000,5,IT
2318,2017-02-11,10:30:00,Milano,45.475154,9.1682917,"Sempione, Milano, MI",Brescia,45.517484,10.224872,"Volta (Metro), Brescia",6.5,105,1,3,742574550-milano-brescia,"[Milano, Brescia]",manual,online,brescia,5400,5,IT
2319,2017-02-11,10:30:00,Milano,45.485889435,9.204282761,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Bologna,44.494888306,11.342616081,"Bologna, Italia",13.0,216,2,2,742774110-milano-bologna,"[Milano, Bologna]",manual,online,bologna,10200,11,IT
2320,2017-02-11,10:30:47,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,Parma,8.5,132,2,4,741922375-milano-parma,"[Milano, Parma, Pesaro]",auto,online,parma,6600,7,IT
2321,2017-02-11,11:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",8.5,132,3,3,741483505-milano-parma,"[Milano, Parma, Bologna]",manual,online,parma,6600,7,IT
2322,2017-02-11,11:00:00,Milano,45.481002808,9.225004196,"Piola, 20131 Milano, Italia",Asti,44.900753021,8.206425667,"14100 Asti AT, Italia",9.5,139,3,3,742016195-milano-asti,"[Milano, Asti]",manual,online,asti,6600,6,IT
2323,2017-02-11,11:00:08,Milano,45.48548,9.238142,"Lambrate M2, Milan",Parma,44.801485,10.3279036,Parma,6.5,129,3,3,742709445-milano-parma,"[Milano, Parma, Bologna]",manual,online,parma,6600,7,IT
2324,2017-02-11,11:00:10,Milano,45.4398412,9.2241566,"Piazzale Luigi Emanuele Corvetto, 20139 Milano, Italia",Rimini,44.063756,12.573669,"Stazione ferroviaria, Rimini",19.5,324,2,3,742542150-milano-rimini,"[Milano, Rimini]",manual,online,rimini,13800,18,IT
2325,2017-02-11,11:00:13,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.8096943,10.3278035,"Stazione ferroviaria, Parma",7.5,127,3,3,739367590-milano-parma,"[Milano, Parma]",manual,online,parma,6600,7,IT
2326,2017-02-11,11:00:35,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",5.5,96,4,4,742986090-milano-brescia,"[Milano, Brescia, Cittadella]",manual,online,brescia,5400,5,IT
2327,2017-02-11,11:00:58,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",8.5,132,2,3,741446080-milano-parma,"[Milano, Parma, Ferrara]",manual,online,parma,6600,7,IT
2328,2017-02-11,11:10:00,Milano,45.4811142,9.1620024,"Domodossola, Milano, MI",Verona,45.422479,10.9823545,"Fiera, Verona, VR",8.5,164,2,2,742682770-milano-verona,"[Milano, Verona]",auto,online,verona,8400,8,IT
2329,2017-02-11,11:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Sanremo,43.82144165,7.791371346,"Via Franco Norero, 8, 18038 Sanremo IM, Italia",23.0,268,2,2,742509330-milano-sanremo,"[Arese, Milano, Sanremo]",manual,online,sanremo,13200,14,IT
2330,2017-02-11,11:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Lucca,43.843078613,10.502719879,"Lucca, LU, Italia",17.5,283,1,2,712490474-milano-lucca,"[Lugano, Milano, Lucca]",manual,online,lucca,12600,15,IT
2331,2017-02-11,11:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Asti,44.9007728,8.2064208,"Asti, AT",8.5,127,2,2,740983260-milano-asti,"[Milano, Asti]",manual,online,asti,6600,6,IT
2332,2017-02-11,11:30:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Santuario,44.3425496,8.4293891,"Savona, SV",12.0,179,3,3,740698670-milano-santuario,"[Milano, Santuario]",auto,online,santuario,10200,10,IT
2333,2017-02-11,11:30:00,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Pinerolo,44.8845906,7.3306676,"10064 Pinerolo TO, Italia",13.0,190,2,3,740940645-milano-pinerolo,"[Milano, Pinerolo, Torre Pellice]",manual,online,pinerolo,9600,10,IT
2334,2017-02-11,11:30:00,Milano,45.430419922,9.176301956,"Piazza Abbiategrasso, Milano, Italia",Concordia Sagittaria,45.764209747,12.82543087,"Via S. Pietro, 739, 30023 Concordia Sagittaria VE, Italia",20.5,336,1,1,742484005-milano-concordia-sagittaria,"[Milano, Concordia Sagittaria]",manual,online,concordia sagittaria,13800,17,IT
2335,2017-02-11,11:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Orio Al Serio,45.6738,9.68893,"Orio al Serio, BG",5.5,51,2,3,740796180-milano-orio-al-serio,"[San Donato Milanese, Milano, Orio Al Serio, Bergamo]",manual,online,orio al serio,3600,2,IT
2336,2017-02-11,11:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Reggio Emilia,44.6989932,10.6296859,"Reggio Emilia, RE",9.5,155,2,3,737720200-milano-reggio-emilia,"[Monza, Milano, Reggio Emilia, Modena]",auto,online,reggio emilia,7200,8,IT
2337,2017-02-11,12:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Genova,44.4056499,8.946256,Gênes,9.5,148,1,2,742617565-milan-genes,"[Milano, Genova, Marsiglia]",manual,online,genova,9000,8,IT
2338,2017-02-11,12:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Firenze,43.769561768,11.255813599,Firenze,16.5,306,3,3,742791270-milano-firenze,"[Milano, Firenze, Perugia]",manual,online,firenze,13800,17,IT
2339,2017-02-11,12:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Sanremo,43.8159671,7.7760567,"Sanremo, IM",20.5,270,1,3,741074995-milano-sanremo,"[Milano, Sanremo]",auto,online,sanremo,13200,14,IT
2340,2017-02-11,12:00:15,Milano,45.4654219,9.1859243,"Milano, Italia",Novara,45.44693,8.6221612,"28100 Novara NO, Italia",4.0,51,3,3,742800900-milano-novara,"[Milano, Novara]",manual,online,novara,4200,3,IT
2341,2017-02-11,12:00:19,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Rimini,44.0678288,12.5695158,"Rimini RN, Italia",23.0,333,2,2,742458390-milano-rimini,"[Sesto Calende, Milano, Rimini]",manual,online,rimini,13800,18,IT
2342,2017-02-11,12:00:22,Milano,45.4654219,9.1859243,"Milano, Italia",Chivasso,45.1900384,7.888952,"10034 Chivasso TO, Italia",9.5,123,4,4,736098870-milano-chivasso,"[Milano, Chivasso, Torino]",manual,online,chivasso,6000,6,IT
2343,2017-02-11,12:00:39,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Vercelli,45.329109,8.4171752,"Piazza Roma, 13100 Vercelli VC, Italia",6.5,89,3,3,743052705-milano-vercelli,"[Milano, Vercelli]",auto,online,vercelli,5400,4,IT
