,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name
2459,2459,https://www.blablacar.it/passaggio-milano-legnano-761255415,2017-03-13,14:00:58,Milano,45.4404073,9.2238698,"Corvetto, 20139 Milano, Italia",Legnano,45.5983403,8.9142485,"20025 Legnano MI, Italia",3.0,54,3,3,761255415-milano-legnano,"[Milano, Legnano]",manual,online,Legnano
2460,2460,https://www.blablacar.it/passaggio-milano-venezia-754755285,2017-03-13,14:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Venezia,45.4408474,12.3155151,"Venezia, VE",25.0,270,3,3,754755285-milano-venezia,"[Berna, Milano, Venezia, Trieste]",manual,online,Venezia
2461,2461,https://www.blablacar.it/passaggio-milano-jesi-761028985,2017-03-13,14:30:38,Milano,45.5052533,9.1602274,"Via Bovisasca, 32, 20158 Milano, Italia",Jesi,43.5162369,13.2348865,"Via Roma, 24/B, 60035 Jesi AN, Italia",27.5,450,2,3,761028985-milano-jesi,"[Milano, Jesi]",auto,online,Jesi
2462,2462,https://www.blablacar.it/passaggio-milano-bologna-757891750,2017-03-13,14:40:00,Milano,45.465423584,9.18592453,"Milano, Italia",Bologna,44.494888306,11.342616081,"Bologna, Italia",17.5,216,2,3,757891750-milano-bologna,"[Saarbrücken, Milano, Bologna, Siena]",manual,online,Bologna
2463,2463,https://www.blablacar.it/passaggio-milano-malpensa-aeroporto-terminal-1-21010-ferno-va-italia-758571280,2017-03-13,15:00:00,Milano,45.4690621,9.1481373,"De Angeli, 20149 Milano, Italia","Malpensa Aeroporto Terminal 1, 21010 Ferno VA, Italia",45.627237,8.711096,"Malpensa Aeroporto Terminal 1, 21010 Ferno VA, Italia",3.0,47,1,1,758571280-milano-malpensa-aeroporto-terminal-1-21010-ferno-va-italia,[Milano],auto,online,Ferno
2464,2464,https://www.blablacar.it/passaggio-milano-1-reggio-emilia-761061410,2017-03-13,15:10:00,Milano,45.4409167,9.2226184,"Corvetto M3, Milano, MI",Reggio Emilia,44.7239236,10.6579846,Stazione Mediopadana,9.5,146,1,1,761061410-milano-1-reggio-emilia,"[Milano, Reggio Emilia]",manual,online,Reggio Emilia
2465,2465,https://www.blablacar.it/passaggio-milano-imperia-759080685,2017-03-13,15:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Imperia,43.8896857,8.039517,"18100 Imperia IM, Italia",17.5,241,2,4,759080685-milano-imperia,"[Milano, Imperia]",manual,online,Imperia
2466,2466,https://www.blablacar.it/passaggio-milano-genova-761059820,2017-03-13,15:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Genova,44.4066464,8.945211,Stazione Brignole,9.5,148,2,3,761059820-milano-genova,"[Brescia, Milano, Genova]",auto,online,Genova
2467,2467,https://www.blablacar.it/passaggio-milano-sanremo-759216190,2017-03-13,15:30:38,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Sanremo,43.818514,7.7778235,"Piazza Cristoforo Colombo, 18038 Sanremo IM, Italia",16.5,261,1,3,759216190-milano-sanremo,"[Milano, Sanremo]",auto,online,Sanremo
2468,2468,https://www.blablacar.it/passaggio-milano-ovada-761327415,2017-03-13,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Ovada,44.6361571,8.6396762,ovada,7.5,115,3,3,761327415-milano-ovada,"[Milano, Ovada]",manual,online,Ovada
2469,2469,https://www.blablacar.it/passaggio-milano-aosta-760619665,2017-03-13,16:00:00,Milano,45.4494242,9.1986205,"Via Atto Vannucci, 20135 Milano, Italia",Aosta,45.7343526,7.3223231,"Stazione di Aosta, Aosta",12.0,196,3,3,760619665-milano-aosta,"[Milano, Aosta]",manual,online,Aosta
2470,2470,https://www.blablacar.it/passaggio-milano-trieste-758061620,2017-03-13,16:00:00,Milano,45.47903,9.1443735,"Lotto M1-M5, Milano",Trieste,45.654373169,13.776168823,"Piazza Oberdan, Trieste",23.0,421,1,3,758061620-milano-trieste,"[Milano, Trieste]",auto,online,Trieste
2471,2471,https://www.blablacar.it/passaggio-milano-a14-autostrada-adriatica-62012-civitanova-marche-mc-italia-760108850,2017-03-13,16:00:00,Milano,45.452503204,9.201681137,"Corso di Porta Romana, 131, 20122 Milano, Italia","A14 - Autostrada Adriatica, 62012 Civitanova Marche MC, Italia",43.318271637,13.708360672,"A14 - Autostrada Adriatica, 62012 Civitanova Marche MC, Italia",32.5,454,1,3,760108850-milano-a14-autostrada-adriatica-62012-civitanova-marche-mc-italia,[Milano],manual,online,Civitanova Marche
2472,2472,https://www.blablacar.it/passaggio-milano-piacenza-759600190,2017-03-13,16:00:45,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, Milano, MI",Piacenza,45.0474399,9.6865865,"Piacenza, PC",5.5,75,2,3,759600190-milano-piacenza,"[Milano, Piacenza, Rimini]",auto,online,Piacenza
2473,2473,https://www.blablacar.it/passaggio-milano-ivrea-761290100,2017-03-13,16:00:58,Milano,45.4787203,9.1975698,"Piazza della Repubblica, Milano, Italia",Ivrea,45.467277527,7.880058765,Ivrea,6.5,115,3,3,761290100-milano-ivrea,"[Milano, Ivrea, Aosta]",auto,online,Ivrea
2474,2474,https://www.blablacar.it/passaggio-milano-aosta-759445295,2017-03-13,16:20:00,Milano,45.458626,9.181873,"Città Metropolitana di Milano, Italia",Aosta,45.734709,7.3131416,Aosta,7.5,184,1,3,759445295-milano-aosta,"[Milano, Aosta, Losanna]",manual,online,Aosta
2475,2475,https://www.blablacar.it/passaggio-milano-aeroporto-bologna-761105000,2017-03-13,16:30:00,Milano,45.4374087,9.1689964,"Famagosta, Milano, MI","Aeroporto, Bologna",44.5296196,11.2929798,"Aeroporto, Bologna",10.5,211,3,4,761105000-milano-aeroporto-bologna,"[Milano, Cattolica]",auto,online,Bologna
2476,2476,https://www.blablacar.it/passaggio-milano-provincia-di-brescia-italia-758823510,2017-03-13,17:00:00,Milano,45.48604357,9.216095656,Loreto M1-M2,"Provincia di Brescia, Italia",45.6596772,10.3856716,"Provincia di Brescia, Italia",8.5,134,3,3,758823510-milano-provincia-di-brescia-italia,[Milano],auto,online,Preseglie
2477,2477,https://www.blablacar.it/passaggio-milano-torino-760473515,2017-03-13,17:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.0620791,7.6784795,"Torino Porta Nuova, Torino, TO",12.0,146,3,3,760473515-milano-torino,"[Heidelberg, Milano, Torino]",manual,online,Torino
2478,2478,https://www.blablacar.it/passaggio-milano-aosta-761119955,2017-03-13,17:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Aosta,45.7349551,7.3130762,"Aosta, AO",8.5,186,3,3,761119955-milano-aosta,"[Viganò, Milano, Aosta, Fossaz]",auto,online,Aosta
2479,2479,https://www.blablacar.it/passaggio-milano-bergamo-759920015,2017-03-13,17:30:00,Milano,45.443731,9.1515057,"Via Giacomo Watt, 20143 Milano, Italia",Bergamo,45.698265076,9.677269936,Bergamo,5.5,60,3,3,759920015-milano-bergamo,"[Milano, Bergamo, Vicenza]",manual,online,Bergamo
2480,2480,https://www.blablacar.it/passaggio-milano-vignola-761034650,2017-03-13,17:30:00,Milano,45.446529388,9.186923027,"Via Gian Carlo Castelbarco, 39, 20136 Milano, Italia",Vignola,44.478786469,11.009043694,"Corso Italia, 54, 41058 Vignola MO, Italia",12.0,192,3,3,761034650-milano-vignola,"[Milano, Vignola]",manual,online,Vignola
2481,2481,https://www.blablacar.it/passaggio-milano-brescia-751278125,2017-03-13,17:40:00,Milano,45.46549,9.18588,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia, BS",6.5,92,2,2,751278125-milano-brescia,"[Milano, Brescia, Trieste]",auto,online,Brescia
2482,2482,https://www.blablacar.it/passaggio-milano-modena-761485055,2017-03-13,17:50:00,Milano,45.4654219,9.1859243,"Milano, Italia",Modena,44.6377032,10.9204133,"Parco Buon Pastore, Modena",10.5,178,3,3,761485055-milano-modena,"[Cavaria Con Premezzo, Milano, Modena]",auto,online,Modena
2483,2483,https://www.blablacar.it/passaggio-milano-via-aeroporto-200-24050-orio-al-serio-bg-italia-760489845,2017-03-13,17:50:43,Milano,45.4663872,9.2299738,"Via Lomellina, 39, 20133 Milano, Italia","Via Aeroporto, 200, 24050 Orio al serio BG, Italia",45.664843,9.7013132,"Via Aeroporto, 200, 24050 Orio al serio BG, Italia",4.0,51,3,3,760489845-milano-via-aeroporto-200-24050-orio-al-serio-bg-italia,[Milano],auto,online,Orio al Serio
2484,2484,https://www.blablacar.it/passaggio-milano-morbegno-759237545,2017-03-13,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Morbegno,46.1355055,9.5660745,"Morbegno, SO",6.5,109,4,4,759237545-milano-morbegno,"[Torino, Milano, Morbegno, Santa Caterina]",manual,online,Morbegno
2485,2485,https://www.blablacar.it/passaggio-milano-torino-758544245,2017-03-13,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.070312,7.6868565,"Torino, TO",8.5,141,3,3,758544245-milano-torino,"[Milano, Torino]",auto,online,Torino
2486,2486,https://www.blablacar.it/passaggio-milano-pistoia-759233770,2017-03-13,18:00:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Pistoia,43.9303475,10.9078587,"Pistoia, PT",23.0,314,2,3,759233770-milano-pistoia,"[Milano, Pistoia]",auto,online,Pistoia
2487,2487,https://www.blablacar.it/passaggio-milano-vicenza-757779295,2017-03-13,18:00:07,Milano,45.4654219,9.1859243,"Milano, Italia",Vicenza,45.5454787,11.5354214,"36100 Vicenza VI, Italia",12.0,207,4,4,757779295-milano-vicenza,"[Como, Milano, Vicenza, Thiene]",manual,online,Vicenza
2488,2488,https://www.blablacar.it/passaggio-milano-trento-760727475,2017-03-13,18:00:13,Milano,45.47903,9.1443735,"Lotto M1-M5, Milano",Trento,46.072057,11.119602,"Stazione ferroviaria, Trento",16.5,229,3,3,760727475-milano-trento,"[Milano, Trento]",manual,online,Trento
2489,2489,https://www.blablacar.it/passaggio-milano-dalmine-761247040,2017-03-13,18:30:00,Milano,45.4409167,9.2226184,"Corvetto M3, Milano, MI, Italia",Dalmine,45.6475488,9.6019578,"Dalmine, BG, Italia",3.0,51,3,3,761247040-milano-dalmine,"[Milano, Dalmine]",auto,online,Dalmine
2490,2490,https://www.blablacar.it/passaggio-milano-melzo-760257150,2017-03-13,18:30:00,Milano,45.4536923,9.1412463,"Lorenteggio, Milano, MI",Melzo,45.5031646,9.4220385,"Melzo, MI",3.0,53,3,3,760257150-milano-melzo,"[Milano, Melzo]",manual,online,Melzo
2491,2491,https://www.blablacar.it/passaggio-milano-pavia-759879610,2017-03-13,18:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Pavia,45.1847248,9.1582069,"Pavia, PV",4.0,46,2,2,759879610-milano-pavia,"[Milano, Pavia]",manual,online,Pavia
2492,2492,https://www.blablacar.it/passaggio-milano-genova-761065015,2017-03-13,18:30:00,Milano,45.4657132,9.1731534,"Corso Magenta, Milano, Italia",Genova,44.4140724,8.9473424,"Piazza Manin, 16122 Genova, Italia",10.5,143,2,3,761065015-milano-genova,"[Milano, Genova]",auto,online,Genova
2493,2493,https://www.blablacar.it/passaggio-milano-trento-761130185,2017-03-13,18:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Trento,46.0747793,11.1217486,"Trento, Italia",12.0,224,3,4,761130185-milano-trento,"[Milano, Trento]",manual,online,Trento
2494,2494,https://www.blablacar.it/passaggio-milano-piacenza-760995630,2017-03-13,18:30:35,Milano,45.439506146,9.224642515,"Corvetto M3, Milano",Piacenza,45.0470571,9.686622,"Liceo Scientifico Respighi, Piacenza",5.5,65,3,3,760995630-milano-piacenza,"[Milano, Piacenza]",manual,online,Piacenza
2495,2495,https://www.blablacar.it/passaggio-milano-genova-757903160,2017-03-13,18:30:39,Milano,45.4374,9.16878,"Famagosta M2, Milan",Genova,44.4643,8.90252,"Bolzaneto (casello), Genoa",7.5,128,3,3,757903160-milano-genova,"[Milano, Genova, Sestri Levante]",auto,online,Genova
2496,2496,https://www.blablacar.it/passaggio-milano-bellinzona-760769765,2017-03-13,18:40:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Bellinzona,46.1898944,9.022615,"Piazza Indipendenza 7, 6500 Bellinzona, Svizzera",8.5,114,3,3,760769765-milano-bellinzona,"[Albisola Superiore, Milano, Bellinzona]",manual,online,Bellinzona
2497,2497,https://www.blablacar.it/passaggio-milano-alessandria-759743955,2017-03-13,19:00:26,Milano,45.4378,9.16841,"Famagosta m2, 20142 Milano, Italia",Alessandria,44.9088,8.60788,"Piazzale Eugenio Curiel, 15121 Alessandria AL, Italia",6.5,91,3,4,759743955-milano-alessandria,"[Milano, Alessandria, Torino]",auto,online,Alessandria
2498,2498,https://www.blablacar.it/passaggio-milano-genova-760979145,2017-03-13,19:00:27,Milano,45.4378955,9.1671754,"Milano, Famagosta",Genova,44.408915,8.9440758,Genova Brignole o Sampierdarena,9.5,141,1,4,760979145-milano-genova,"[Milano, Genova]",auto,online,Genova
2499,2499,https://www.blablacar.it/passaggio-milano-como-751200850,2017-03-13,19:00:50,Milano,45.4912044,9.2369964,"Udine, 20132 Milano, Italia",Como,45.8080597,9.0851765,"22100 Como CO, Italia",5.5,58,4,4,751200850-milano-como,"[Trenčín, Milano, Como]",manual,online,Como
2500,2500,https://www.blablacar.it/passaggio-milano-imperia-761395270,2017-03-13,19:10:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Imperia,43.8895891,8.0394068,"Piazza Dante, 1-5, 18100 Imperia IM, Italia",14.0,233,1,3,761395270-milano-imperia,"[Novegro-Tregarezzo, Milano, Imperia]",auto,online,Imperia
2501,2501,https://www.blablacar.it/passaggio-milano-piacenza-760597310,2017-03-13,19:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Piacenza,45.0474228,9.6865687,"Piacenza, PC",6.5,73,3,3,760597310-milano-piacenza,"[Rorschach, Milano, Piacenza, Cesenatico]",manual,online,Piacenza
2502,2502,https://www.blablacar.it/passaggio-milano-torino-756940135,2017-03-13,19:20:00,Milano,45.465423584,9.18592453,Milano,Torino,45.031234741,7.669317722,"Via Garessio, 18, 10126 Torino, Italia",13.0,151,1,3,756940135-milano-torino,"[Milano, Torino]",manual,online,Torino
2503,2503,https://www.blablacar.it/passaggio-milano-brescia-757908880,2017-03-13,19:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS",6.5,105,2,3,757908880-milano-brescia,"[Pont-Saint-Martin, Milano, Brescia, Padova]",auto,online,Brescia
2504,2504,https://www.blablacar.it/passaggio-milano-basilea-743292850,2017-03-13,20:00:18,Milano,45.4654219,9.1859243,"Milano, Italia",Basilea,47.5595986,7.5885761,"Basilea, Svizzera",20.5,344,3,4,743292850-milano-basilea,"[Caserta, Milano, Basilea]",manual,online,Basilea
2505,2505,https://www.blablacar.it/passaggio-milano-bologna-761640390,2017-03-13,20:00:20,Milano,45.4409167,9.2226184,"Corvetto M3, 20139 Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",10.5,208,3,3,761640390-milano-bologna,"[Milano, Bologna]",auto,online,Bologna
2506,2506,https://www.blablacar.it/passaggio-milano-savona-759172425,2017-03-13,20:10:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Savona,44.3099173,8.4847601,"Piazza Leon Pancaldo, Savona, SV",12.0,165,1,3,759172425-milano-savona,"[Milano, Savona]",auto,online,Savona
2507,2507,https://www.blablacar.it/passaggio-milano-brescia-757766215,2017-03-13,20:30:00,Milano,45.4796037,9.1414533,"Lotto (Fieramilanocity) M1 M5, Milano, MI",Brescia,45.5415526,10.2118019,Brescia,7.5,100,3,3,757766215-milano-brescia,"[Milano, Brescia, Verona]",auto,online,Brescia
2508,2508,https://www.blablacar.it/passaggio-milano-pala-de-andre-ravenna-758865360,2017-03-13,21:00:18,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia","Pala De Andrè, Ravenna",44.4230299,12.2251548,"Pala De Andrè, Ravenna",17.5,296,1,1,758865360-milano-pala-de-andre-ravenna,[Milano],manual,online,Ravenna
2509,2509,https://www.blablacar.it/passaggio-milano-baar-759480280,2017-03-13,21:10:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Baar,47.1953729,8.526087,"Baar, Svizzera",25.0,269,3,3,759480280-milano-baar,"[Genova, Milano, Baar]",manual,online,Baar
2510,2510,https://www.blablacar.it/passaggio-milano-battaglione-bagnara-761370650,2017-03-13,21:30:00,Milano,45.4749515,9.1947308,"Via Filippo Turati, 20121 Milano, Italia",Battaglione-Bagnara,45.1192286,10.0611015,"Via Battaglione, 26100 Battaglione-bagnara CR, Italia",6.5,105,3,3,761370650-milano-battaglione-bagnara,"[Milano, Battaglione-Bagnara]",manual,online,Battaglione-Bagnara
2511,2511,https://www.blablacar.it/passaggio-milano-venezia-760441485,2017-03-13,21:30:00,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, Italia",Venezia,45.4934881,12.2463181,"Mestre, Venezia, Italia",19.5,267,3,3,760441485-milano-venezia,"[Turate, Milano, Venezia]",auto,online,Venezia
2512,2512,https://www.blablacar.it/passaggio-milano-peschiera-del-garda-760076380,2017-03-13,21:30:20,Milano,45.4654219,9.1859243,"Milano, Italia",Peschiera Del Garda,45.4396385,10.6865449,"37019 Peschiera del Garda VR, Italia",9.5,137,2,4,760076380-milano-peschiera-del-garda,"[Como, Milano, Peschiera Del Garda, Trento]",manual,online,Peschiera Del Garda
2513,2513,https://www.blablacar.it/passaggio-milano-genova-761327450,2017-03-13,22:00:52,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Genova,44.3837051,9.0391431,"Nervi, 16167 Genova, Italia",13.0,155,1,3,761327450-milano-genova,"[Milano, Genova]",manual,online,Genova
2514,2514,https://www.blablacar.it/passaggio-milano-genova-759728000,2017-03-13,23:50:28,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Genova,44.4166517,8.9217369,"Stazione Piazza Principe, Genova",12.0,138,1,4,759728000-milano-genova,"[Milano, Genova]",manual,online,Genova
2515,2515,https://www.blablacar.it/passaggio-milano-padova-757451705,2017-03-13,23:50:40,Milano,45.46549,9.18588,"Milano, MI",Padova,45.408960676,11.902178789,"Piazzale Stanga, Padova",12.0,242,2,4,757451705-milano-padova,"[Milano, Padova, Motta Di Livenza]",auto,online,Padova
2516,2516,https://www.blablacar.it/passaggio-milano-sesto-san-giovanni-726192624,2017-03-13,21:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Sesto San Giovanni,45.5328244,9.2256854,"Sesto San Giovanni, MI",1.0,10,3,3,726192624-milano-sesto-san-giovanni,"[Sesto Calende, Milano, Sesto San Giovanni]",none,no_booking,Sesto San Giovanni
2517,2517,https://www.blablacar.it/passaggio-milano-modena-759196555,2017-03-14,00:00:00,Milano,45.4441275,9.1952901,"Via Pietrasanta, 16, Milano, MI",Modena,44.647128,10.9252269,"Modena, MO",9.5,173,2,2,759196555-milano-modena,"[Milano, Modena]",manual,online,Modena
2518,2518,https://www.blablacar.it/passaggio-milano-bergamo-759016615,2017-03-14,00:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Bergamo,45.69061,9.674822,"Stazione Ferroviaria, Bergamo",5.5,50,3,3,759016615-milano-bergamo,"[Firenze, Milano, Bergamo]",manual,online,Bergamo
2519,2519,https://www.blablacar.it/passaggio-milano-perugia-758606805,2017-03-14,00:30:35,Milano,45.4654219,9.1859243,"Milano, Italia",Perugia,43.1107168,12.3908279,"Perugia, Italia",20.5,450,2,2,758606805-milano-perugia,"[Milano, Perugia]",auto,online,Perugia
2520,2520,https://www.blablacar.it/passaggio-milano-bologna-728368245,2017-03-14,00:40:00,Milano,45.444125,9.195281,"Magazzini Generali, Via Pietrasanta, Milano, MI, Italia",Bologna,44.494887,11.3426163,"Bologna, BO, Italia",13.0,210,2,3,728368245-milano-bologna,"[Milano, Bologna]",manual,online,Bologna
2521,2521,https://www.blablacar.it/passaggio-milano-bologna-761664110,2017-03-14,04:00:00,Milano,45.465423584,9.18592453,"Milano, MI",Bologna,44.494888306,11.342616081,Bologna,10.5,216,2,2,761664110-milano-bologna,"[Milano, Bologna, San Benedetto Del Tronto]",auto,online,Bologna
2522,2522,https://www.blablacar.it/passaggio-milano-leinfelden-echterdingen-758804155,2017-03-14,05:00:00,Milano,45.4856697,9.2387667,"Lambrate M2, Milano",Leinfelden-Echterdingen,48.6907008,9.1931443,"Stuttgart Flughafen/Messe, Leinfelden-Echterdingen",32.5,525,2,2,758804155-milano-leinfelden-echterdingen,"[Milano, Leinfelden-Echterdingen]",manual,online,Leinfelden-Echterdingen
2523,2523,https://www.blablacar.it/passaggio-milano-firenze-761459995,2017-03-14,06:00:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Firenze,43.8004784,11.2333756,"Via Panciatichi, Firenze, Italia",17.5,297,3,3,761459995-milano-firenze,"[Milano, Firenze]",manual,online,Firenze
2524,2524,https://www.blablacar.it/passaggio-milano-pozzuoli-761089410,2017-03-14,06:00:10,Milano,45.4654219,9.1859243,"Milano, Italia",Pozzuoli,40.8459469,14.0932861,"80078 Pozzuoli NA, Italia",72.0,788,2,2,761089410-milano-pozzuoli,"[Milano, Pozzuoli]",manual,online,Pozzuoli
2525,2525,https://www.blablacar.it/passaggio-milano-brescia-761745755,2017-03-14,06:10:00,Milano,45.439506146,9.224642515,Corvetto M3,Brescia,45.5415526,10.2118019,"Brescia, BS",6.5,100,1,1,761745755-milano-brescia,"[Milano, Brescia, Torri Di Quartesolo]",auto,online,Brescia
2526,2526,https://www.blablacar.it/passaggio-milano-valdagno-761482505,2017-03-14,06:20:40,Milano,45.4773918,9.1670448,"Via Andrea Massena, 9, 20145 Milano, Italia",Valdagno,45.6508707,11.2977262,"Via Carmini, 29-30, 36078 Valdagno VI, Italia",20.5,227,3,3,761482505-milano-valdagno,"[Milano, Valdagno]",manual,online,Valdagno
2527,2527,https://www.blablacar.it/passaggio-milano-bergamo-761092340,2017-03-14,06:30:00,Milano,45.5012547,9.1978055,"Piazzale Istria, Milano, MI",Bergamo,45.6837846,9.6699285,"Via Autostrada, Bergamo, BG",4.0,47,2,2,761092340-milano-bergamo,"[Milano, Bergamo]",manual,online,Bergamo
2528,2528,https://www.blablacar.it/passaggio-milano-aeroporto-di-bergamo-orio-al-serio-orio-al-serio-bergamo-754892315,2017-03-14,06:40:32,Milano,45.46549,9.18588,"Milano, MI","Aeroporto di Bergamo / Orio al Serio, Orio al serio, Bergamo",45.6695707,9.7036313,"Aeroporto di Bergamo / Orio al Serio, Orio al serio, Bergamo",3.0,52,3,3,754892315-milano-aeroporto-di-bergamo-orio-al-serio-orio-al-serio-bergamo,[Milano],manual,online,Orio al Serio
2529,2529,https://www.blablacar.it/passaggio-milano-cremona-723897969,2017-03-14,07:00:00,Milano,45.48548,9.238142,"Lambrate M2, Milan",Cremona,45.1404206,10.0325503,"Cremona, CR",6.5,101,3,3,723897969-milano-cremona,"[Milano, Cremona]",manual,online,Cremona
2530,2530,https://www.blablacar.it/passaggio-milano-modena-761705705,2017-03-14,07:00:00,Milano,45.48548,9.238142,Lambrate M2,Modena,44.65416,10.930644,Stazione Ferroviaria,7.5,177,3,3,761705705-milano-modena,"[Milano, Modena]",auto,online,Modena
2531,2531,https://www.blablacar.it/passaggio-milano-ivrea-761646465,2017-03-14,07:00:00,Milano,45.4748007,9.1514769,"Amendola (Fieramilanocity) M1, Milano, MI",Ivrea,45.4672814,7.8800231,"Ivrea, TO",10.5,112,1,1,761646465-milano-ivrea,"[Milano, Ivrea, Morgex]",manual,online,Ivrea
2532,2532,https://www.blablacar.it/passaggio-milano-treviso-760262690,2017-03-14,07:00:15,Milano,45.4565433,9.1675137,"Via Andrea Solari, 7, 20144 Milano, Italia",Treviso,45.6668893,12.2430437,Treviso,20.5,293,2,3,760262690-milano-treviso,"[Milano, Treviso, Conegliano]",auto,online,Treviso
2533,2533,https://www.blablacar.it/passaggio-milano-biella-761098790,2017-03-14,07:10:00,Milano,45.5012547,9.1978055,"Piazzale Istria, Milano, MI",Biella,45.557158,8.0673516,"Biella S.Paolo, Piazza San Paolo, Biella, BI",6.5,101,2,2,761098790-milano-biella,"[Milano, Biella]",manual,online,Biella
2534,2534,https://www.blablacar.it/passaggio-milano-roma-759097805,2017-03-14,07:10:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Roma,41.9105128,12.5295833,Tiburtina,26.5,573,3,3,759097805-milano-roma,"[Lugano, Milano, Roma]",manual,online,Roma
2535,2535,https://www.blablacar.it/passaggio-milano-malpensa-aeroporto-terminal-1-21010-ferno-va-italia-755127360,2017-03-14,07:20:00,Milano,45.475730896,9.137810707,"San Siro, Milano, Italia","Malpensa Aeroporto Terminal 1, 21010 Ferno VA, Italia",45.627235413,8.71109581,"Malpensa Aeroporto Terminal 1, 21010 Ferno VA, Italia",4.0,46,3,3,755127360-milano-malpensa-aeroporto-terminal-1-21010-ferno-va-italia,[Milano],auto,online,Ferno
2536,2536,https://www.blablacar.it/passaggio-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-745539995,2017-03-14,07:30:00,Milano,45.468491,9.1552276,"Wagner, Milano, Italia","Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto,",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto,",4.0,58,2,3,745539995-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto,[Milano],manual,online,Orio al Serio
2537,2537,https://www.blablacar.it/passaggio-milano-bergamo-753801840,2017-03-14,07:30:00,Milano,45.4807629,9.2239914,"Piazzale Gabrio Piola, Milano, MI",Bergamo,45.69061,9.674822,"Stazione Ferroviaria, Bergamo",4.0,47,2,2,753801840-milano-bergamo,"[Milano, Bergamo]",manual,online,Bergamo
2538,2538,https://www.blablacar.it/passaggio-milano-torino-759946010,2017-03-14,07:30:00,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Torino,45.0503879,7.6816993,"Corso Massimo d'Azeglio, Torino, Italia",7.5,149,1,4,759946010-milano-torino,"[Milano, Torino]",auto,online,Torino
2539,2539,https://www.blablacar.it/passaggio-milano-cannes-761052585,2017-03-14,07:30:00,Milano,45.4563556,9.1874658,"Corso Italia, Milano, Italia",Cannes,43.550702,7.0178216,"Palais des festivals et des congrès de Cannes, 1 Esp du Présiden",21.5,347,1,2,761052585-milano-cannes,"[Milano, Cannes]",auto,online,Cannes
2540,2540,https://www.blablacar.it/passaggio-milano-genova-761103570,2017-03-14,07:30:45,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.4148432,8.8969427,"Sampierdarena, Genova, Italia",9.5,137,2,3,761103570-milano-genova,"[Milano, Genova]",auto,online,Genova
2541,2541,https://www.blablacar.it/passaggio-milano-lugano-758807950,2017-03-14,07:40:41,Milano,45.4654219,9.1859243,"Milano, Italia",Lugano,46.0054989,8.9468486,"Lugano, Lugano",5.5,80,2,3,758807950-milano-lugano,"[Piacenza, Milano, Lugano, Francoforte]",manual,online,Lugano
2542,2542,https://www.blablacar.it/passaggio-milano-lissone-758992215,2017-03-14,07:40:55,Milano,45.4536816,9.196028,"Corso di Porta Vigentina, 34, 20122 Milano, Italia",Lissone,45.607957,9.2385626,"Via Padre Reginaldo Giuliani, 26, 20851 Lissone MB, Italia",3.0,30,4,4,758992215-milano-lissone,"[Milano, Lissone]",auto,online,Lissone
